InvoiceID,ClientID,ClientName,Industry,ServiceType,Consultant,HoursWorked,HourlyRate,InvoiceAmount,InvoiceDate,DueDate,PaymentStatus,City,RevenuePerHour,PaymentDelay
201261,7752,Client_195,Tech,Advisory,Consultant_21,9,500,4500,2026-02-13T00:00:00Z,2026-04-07T00:00:00Z,Unpaid,Johannesburg,500,53
201262,5918,Client_520,Finance,Consulting,Consultant_10,18,450,8100,2026-02-02T00:00:00Z,2026-04-05T00:00:00Z,Unpaid,Cape Town,450,62
201263,6052,Client_495,Retail,Advisory,Consultant_18,16,350,5600,2026-03-31T00:00:00Z,2026-06-13T00:00:00Z,Paid,Pretoria,350,74
201264,7984,Client_688,Finance,Bookkeeping,Consultant_15,12,500,6000,2026-02-02T00:00:00Z,2026-06-14T00:00:00Z,Paid,Pretoria,500,132
201265,5577,Client_717,Retail,Consulting,Consultant_13,6,600,3600,2026-01-01T00:00:00Z,2026-04-11T00:00:00Z,Paid,Pretoria,600,100
201266,7566,Client_389,Tech,Data Analysis,Consultant_3,5,450,2250,2026-02-10T00:00:00Z,2026-04-10T00:00:00Z,Unpaid,Johannesburg,450,59
201267,6741,Client_281,Manufacturing,Consulting,Consultant_22,10,350,3500,2026-03-11T00:00:00Z,2026-04-18T00:00:00Z,Unpaid,Cape Town,350,38
201268,5772,Client_34,Manufacturing,Consulting,Consultant_14,5,350,1750,2026-01-19T00:00:00Z,2026-04-15T00:00:00Z,Unpaid,Durban,350,86
201269,5934,Client_757,Retail,Consulting,Consultant_28,19,600,11400,2026-01-19T00:00:00Z,2026-06-05T00:00:00Z,Paid,Pretoria,600,137
201270,5145,Client_386,Healthcare,Advisory,Consultant_23,18,350,6300,2026-02-26T00:00:00Z,2026-06-02T00:00:00Z,Unpaid,Durban,350,96
201271,6506,Client_315,Finance,Bookkeeping,Consultant_9,16,500,8000,2026-02-22T00:00:00Z,2026-05-02T00:00:00Z,Paid,Durban,500,69
201272,7966,Client_212,Manufacturing,Bookkeeping,Consultant_20,18,600,10800,2026-03-17T00:00:00Z,2026-05-01T00:00:00Z,Paid,Johannesburg,600,45
201273,7012,Client_195,Manufacturing,Bookkeeping,Consultant_29,5,600,3000,2026-03-26T00:00:00Z,2026-06-28T00:00:00Z,Unpaid,Cape Town,600,94
201274,6135,Client_82,Finance,Bookkeeping,Consultant_25,8,600,4800,2026-01-06T00:00:00Z,2026-06-07T00:00:00Z,Unpaid,Cape Town,600,152
201275,5647,Client_736,Manufacturing,Consulting,Consultant_18,18,600,10800,2026-01-28T00:00:00Z,2026-06-29T00:00:00Z,Paid,Durban,600,152
201276,7321,Client_101,Tech,Bookkeeping,Consultant_15,12,350,4200,2026-01-08T00:00:00Z,2026-04-17T00:00:00Z,Paid,Cape Town,350,99
201277,6715,Client_481,Tech,Consulting,Consultant_19,18,600,10800,2026-02-17T00:00:00Z,2026-04-29T00:00:00Z,Paid,Johannesburg,600,71
201278,8018,Client_619,Retail,Consulting,Consultant_12,13,350,4550,2026-01-08T00:00:00Z,2026-04-13T00:00:00Z,Unpaid,Durban,350,95
201279,8076,Client_136,Finance,Advisory,Consultant_25,5,500,2500,2026-02-22T00:00:00Z,2026-06-13T00:00:00Z,Unpaid,Durban,500,111
201280,5559,Client_737,Finance,Data Analysis,Consultant_5,16,600,9600,2026-03-11T00:00:00Z,2026-04-22T00:00:00Z,Paid,Cape Town,600,42
201281,8744,Client_792,Manufacturing,Advisory,Consultant_5,12,500,6000,2026-01-29T00:00:00Z,2026-05-24T00:00:00Z,Unpaid,Cape Town,500,115
201282,6089,Client_414,Manufacturing,Data Analysis,Consultant_11,12,450,5400,2026-03-22T00:00:00Z,2026-06-07T00:00:00Z,Paid,Cape Town,450,77
201283,5479,Client_431,Retail,Consulting,Consultant_24,8,600,4800,2026-03-16T00:00:00Z,2026-04-13T00:00:00Z,Unpaid,Pretoria,600,28
201284,6782,Client_202,Healthcare,Advisory,Consultant_6,20,450,9000,2026-03-17T00:00:00Z,2026-04-03T00:00:00Z,Paid,Johannesburg,450,17
201285,5337,Client_592,Tech,Consulting,Consultant_10,9,450,4050,2026-01-25T00:00:00Z,2026-05-17T00:00:00Z,Paid,Cape Town,450,112
201286,6047,Client_66,Healthcare,Consulting,Consultant_3,8,350,2800,2026-01-14T00:00:00Z,2026-05-31T00:00:00Z,Paid,Durban,350,137
201287,7853,Client_412,Finance,Bookkeeping,Consultant_9,10,350,3500,2026-01-07T00:00:00Z,2026-05-20T00:00:00Z,Paid,Johannesburg,350,133
201288,6631,Client_670,Manufacturing,Consulting,Consultant_24,14,500,7000,2026-03-26T00:00:00Z,2026-05-21T00:00:00Z,Unpaid,Cape Town,500,56
201289,7935,Client_51,Healthcare,Consulting,Consultant_17,5,500,2500,2026-03-01T00:00:00Z,2026-04-29T00:00:00Z,Paid,Cape Town,500,59
201290,8551,Client_463,Manufacturing,Data Analysis,Consultant_8,9,450,4050,2026-03-27T00:00:00Z,2026-04-30T00:00:00Z,Unpaid,Durban,450,34
201291,8820,Client_16,Finance,Data Analysis,Consultant_26,8,600,4800,2026-01-09T00:00:00Z,2026-06-28T00:00:00Z,Unpaid,Johannesburg,600,170
201292,6523,Client_618,Manufacturing,Bookkeeping,Consultant_4,19,600,11400,2026-03-09T00:00:00Z,2026-06-04T00:00:00Z,Unpaid,Cape Town,600,87
201293,6430,Client_478,Manufacturing,Bookkeeping,Consultant_7,17,600,10200,2026-02-04T00:00:00Z,2026-06-07T00:00:00Z,Unpaid,Johannesburg,600,123
201294,6469,Client_263,Manufacturing,Advisory,Consultant_12,15,600,9000,2026-02-09T00:00:00Z,2026-06-07T00:00:00Z,Paid,Cape Town,600,118
201295,7706,Client_618,Finance,Data Analysis,Consultant_12,8,350,2800,2026-03-28T00:00:00Z,2026-04-25T00:00:00Z,Unpaid,Cape Town,350,28
201296,8765,Client_647,Tech,Bookkeeping,Consultant_7,11,450,4950,2026-02-02T00:00:00Z,2026-04-08T00:00:00Z,Paid,Pretoria,450,65
201297,5803,Client_397,Retail,Data Analysis,Consultant_17,17,450,7650,2026-02-03T00:00:00Z,2026-04-28T00:00:00Z,Paid,Johannesburg,450,84
201298,5410,Client_383,Finance,Advisory,Consultant_3,8,350,2800,2026-03-22T00:00:00Z,2026-06-11T00:00:00Z,Paid,Johannesburg,350,81
201299,7505,Client_546,Tech,Advisory,Consultant_6,6,450,2700,2026-01-24T00:00:00Z,2026-06-10T00:00:00Z,Paid,Cape Town,450,137
201300,5918,Client_50,Retail,Consulting,Consultant_26,5,500,2500,2026-03-06T00:00:00Z,2026-05-25T00:00:00Z,Unpaid,Pretoria,500,80
201301,8691,Client_752,Manufacturing,Bookkeeping,Consultant_12,16,450,7200,2026-02-02T00:00:00Z,2026-05-21T00:00:00Z,Paid,Cape Town,450,108
201302,7443,Client_53,Manufacturing,Consulting,Consultant_4,10,600,6000,2026-01-11T00:00:00Z,2026-06-29T00:00:00Z,Paid,Durban,600,169
201303,8817,Client_491,Finance,Bookkeeping,Consultant_28,8,350,2800,2026-01-28T00:00:00Z,2026-04-02T00:00:00Z,Paid,Pretoria,350,64
201304,5738,Client_116,Retail,Advisory,Consultant_12,19,450,8550,2026-03-20T00:00:00Z,2026-04-28T00:00:00Z,Paid,Durban,450,39
201305,8117,Client_465,Finance,Data Analysis,Consultant_14,10,500,5000,2026-03-05T00:00:00Z,2026-06-22T00:00:00Z,Unpaid,Johannesburg,500,109
201306,8760,Client_593,Manufacturing,Bookkeeping,Consultant_19,5,600,3000,2026-01-06T00:00:00Z,2026-05-05T00:00:00Z,Paid,Cape Town,600,119
201307,7797,Client_72,Manufacturing,Data Analysis,Consultant_23,8,500,4000,2026-01-29T00:00:00Z,2026-05-06T00:00:00Z,Unpaid,Pretoria,500,97
201308,7490,Client_796,Healthcare,Data Analysis,Consultant_3,10,600,6000,2026-03-08T00:00:00Z,2026-05-06T00:00:00Z,Unpaid,Cape Town,600,59
201309,8629,Client_750,Retail,Data Analysis,Consultant_25,20,450,9000,2026-02-17T00:00:00Z,2026-05-27T00:00:00Z,Unpaid,Cape Town,450,99
201310,7736,Client_95,Healthcare,Consulting,Consultant_18,19,350,6650,2026-02-08T00:00:00Z,2026-05-16T00:00:00Z,Paid,Durban,350,97
201311,6552,Client_667,Retail,Bookkeeping,Consultant_3,19,350,6650,2026-03-04T00:00:00Z,2026-04-18T00:00:00Z,Paid,Cape Town,350,45
201312,7968,Client_73,Manufacturing,Consulting,Consultant_19,20,500,10000,2026-02-11T00:00:00Z,2026-04-07T00:00:00Z,Unpaid,Pretoria,500,55
201313,6899,Client_162,Manufacturing,Data Analysis,Consultant_12,18,600,10800,2026-03-16T00:00:00Z,2026-04-09T00:00:00Z,Unpaid,Johannesburg,600,24
201314,8997,Client_736,Retail,Advisory,Consultant_1,16,600,9600,2026-01-21T00:00:00Z,2026-05-29T00:00:00Z,Unpaid,Pretoria,600,128
201315,5472,Client_464,Finance,Data Analysis,Consultant_29,9,450,4050,2026-02-15T00:00:00Z,2026-05-31T00:00:00Z,Unpaid,Pretoria,450,105
201316,5290,Client_245,Finance,Data Analysis,Consultant_6,14,500,7000,2026-03-07T00:00:00Z,2026-04-04T00:00:00Z,Unpaid,Cape Town,500,28
201317,5962,Client_300,Retail,Advisory,Consultant_12,7,350,2450,2026-02-20T00:00:00Z,2026-06-07T00:00:00Z,Unpaid,Cape Town,350,107
201318,8635,Client_299,Manufacturing,Advisory,Consultant_20,14,350,4900,2026-03-24T00:00:00Z,2026-04-05T00:00:00Z,Paid,Cape Town,350,12
201319,5784,Client_117,Tech,Bookkeeping,Consultant_16,13,500,6500,2026-02-23T00:00:00Z,2026-05-06T00:00:00Z,Unpaid,Johannesburg,500,72
201320,8163,Client_342,Manufacturing,Advisory,Consultant_24,20,600,12000,2026-03-31T00:00:00Z,2026-05-23T00:00:00Z,Unpaid,Cape Town,600,53
201321,5760,Client_547,Manufacturing,Advisory,Consultant_11,18,450,8100,2026-01-22T00:00:00Z,2026-06-27T00:00:00Z,Paid,Cape Town,450,156
201322,7801,Client_428,Healthcare,Bookkeeping,Consultant_16,17,450,7650,2026-03-16T00:00:00Z,2026-05-15T00:00:00Z,Unpaid,Cape Town,450,60
201323,5803,Client_135,Manufacturing,Data Analysis,Consultant_3,15,450,6750,2026-03-23T00:00:00Z,2026-05-29T00:00:00Z,Unpaid,Cape Town,450,67
201324,8070,Client_408,Manufacturing,Advisory,Consultant_3,15,500,7500,2026-02-27T00:00:00Z,2026-04-25T00:00:00Z,Paid,Durban,500,57
201325,5092,Client_98,Healthcare,Bookkeeping,Consultant_29,14,450,6300,2026-03-06T00:00:00Z,2026-06-22T00:00:00Z,Paid,Johannesburg,450,108
201326,6997,Client_303,Tech,Consulting,Consultant_1,14,450,6300,2026-03-29T00:00:00Z,2026-05-10T00:00:00Z,Unpaid,Pretoria,450,42
201327,5274,Client_396,Tech,Advisory,Consultant_21,13,450,5850,2026-02-02T00:00:00Z,2026-06-15T00:00:00Z,Unpaid,Durban,450,133
201328,7290,Client_201,Manufacturing,Consulting,Consultant_3,20,350,7000,2026-01-27T00:00:00Z,2026-06-29T00:00:00Z,Unpaid,Pretoria,350,153
201329,8558,Client_433,Retail,Bookkeeping,Consultant_2,11,450,4950,2026-01-09T00:00:00Z,2026-05-18T00:00:00Z,Unpaid,Durban,450,129
201330,8236,Client_576,Tech,Consulting,Consultant_10,8,500,4000,2026-03-04T00:00:00Z,2026-06-08T00:00:00Z,Unpaid,Cape Town,500,96
201331,8850,Client_336,Finance,Consulting,Consultant_12,14,600,8400,2026-01-07T00:00:00Z,2026-04-02T00:00:00Z,Unpaid,Cape Town,600,85
201332,7467,Client_499,Tech,Consulting,Consultant_18,20,500,10000,2026-02-06T00:00:00Z,2026-04-08T00:00:00Z,Unpaid,Pretoria,500,61
201333,8322,Client_406,Retail,Data Analysis,Consultant_17,10,450,4500,2026-03-07T00:00:00Z,2026-04-04T00:00:00Z,Paid,Durban,450,28
201334,8352,Client_730,Tech,Advisory,Consultant_26,7,500,3500,2026-02-26T00:00:00Z,2026-04-08T00:00:00Z,Paid,Johannesburg,500,41
201335,7406,Client_92,Finance,Consulting,Consultant_6,11,600,6600,2026-03-07T00:00:00Z,2026-06-09T00:00:00Z,Unpaid,Durban,600,94
201336,7533,Client_20,Finance,Data Analysis,Consultant_4,6,450,2700,2026-01-04T00:00:00Z,2026-06-16T00:00:00Z,Paid,Cape Town,450,163
201337,7527,Client_463,Manufacturing,Bookkeeping,Consultant_6,16,600,9600,2026-02-03T00:00:00Z,2026-06-25T00:00:00Z,Unpaid,Durban,600,142
201338,7324,Client_738,Tech,Consulting,Consultant_15,11,450,4950,2026-03-30T00:00:00Z,2026-05-21T00:00:00Z,Unpaid,Pretoria,450,52
201339,6489,Client_502,Retail,Data Analysis,Consultant_24,14,350,4900,2026-01-06T00:00:00Z,2026-04-09T00:00:00Z,Unpaid,Pretoria,350,93
201340,6877,Client_537,Finance,Bookkeeping,Consultant_28,6,600,3600,2026-03-31T00:00:00Z,2026-04-30T00:00:00Z,Paid,Cape Town,600,30
201341,7956,Client_13,Finance,Advisory,Consultant_3,8,500,4000,2026-02-13T00:00:00Z,2026-06-08T00:00:00Z,Unpaid,Pretoria,500,115
201342,8292,Client_184,Tech,Consulting,Consultant_10,8,350,2800,2026-03-07T00:00:00Z,2026-04-09T00:00:00Z,Unpaid,Cape Town,350,33
201343,7870,Client_350,Manufacturing,Advisory,Consultant_20,17,350,5950,2026-02-15T00:00:00Z,2026-06-10T00:00:00Z,Unpaid,Pretoria,350,115
201344,6087,Client_330,Healthcare,Data Analysis,Consultant_8,12,350,4200,2026-02-25T00:00:00Z,2026-04-10T00:00:00Z,Paid,Cape Town,350,44
201345,8193,Client_72,Retail,Advisory,Consultant_9,19,450,8550,2026-01-17T00:00:00Z,2026-06-25T00:00:00Z,Unpaid,Cape Town,450,159
201346,8338,Client_421,Tech,Bookkeeping,Consultant_16,15,600,9000,2026-02-13T00:00:00Z,2026-05-13T00:00:00Z,Unpaid,Pretoria,600,89
201347,8766,Client_480,Healthcare,Data Analysis,Consultant_5,10,450,4500,2026-01-24T00:00:00Z,2026-05-29T00:00:00Z,Paid,Cape Town,450,125
201348,6981,Client_332,Manufacturing,Advisory,Consultant_28,6,500,3000,2026-02-18T00:00:00Z,2026-05-17T00:00:00Z,Paid,Durban,500,88
201349,5097,Client_613,Retail,Consulting,Consultant_22,8,500,4000,2026-01-01T00:00:00Z,2026-05-11T00:00:00Z,Unpaid,Cape Town,500,130
201350,7812,Client_96,Healthcare,Advisory,Consultant_16,6,350,2100,2026-01-07T00:00:00Z,2026-05-29T00:00:00Z,Paid,Durban,350,142
201351,5121,Client_688,Retail,Consulting,Consultant_24,15,600,9000,2026-03-19T00:00:00Z,2026-04-25T00:00:00Z,Paid,Cape Town,600,37
201352,5497,Client_241,Retail,Bookkeeping,Consultant_6,10,600,6000,2026-03-07T00:00:00Z,2026-04-02T00:00:00Z,Unpaid,Pretoria,600,26
201353,8423,Client_631,Tech,Advisory,Consultant_21,16,450,7200,2026-01-12T00:00:00Z,2026-05-13T00:00:00Z,Paid,Durban,450,121
201354,6546,Client_569,Finance,Bookkeeping,Consultant_4,14,350,4900,2026-01-04T00:00:00Z,2026-05-10T00:00:00Z,Unpaid,Pretoria,350,126
201355,7702,Client_545,Healthcare,Bookkeeping,Consultant_27,15,500,7500,2026-02-20T00:00:00Z,2026-06-12T00:00:00Z,Unpaid,Durban,500,112
201356,8957,Client_734,Finance,Bookkeeping,Consultant_3,17,450,7650,2026-01-01T00:00:00Z,2026-06-10T00:00:00Z,Unpaid,Pretoria,450,160
201357,5893,Client_524,Retail,Data Analysis,Consultant_15,14,450,6300,2026-01-31T00:00:00Z,2026-06-02T00:00:00Z,Unpaid,Cape Town,450,122
201358,7359,Client_349,Tech,Consulting,Consultant_28,14,500,7000,2026-02-18T00:00:00Z,2026-06-28T00:00:00Z,Paid,Pretoria,500,130
201359,7682,Client_572,Tech,Consulting,Consultant_28,20,600,12000,2026-03-07T00:00:00Z,2026-05-15T00:00:00Z,Paid,Cape Town,600,69
201360,6578,Client_659,Tech,Bookkeeping,Consultant_26,10,600,6000,2026-02-01T00:00:00Z,2026-06-22T00:00:00Z,Paid,Durban,600,141
201361,8300,Client_544,Finance,Data Analysis,Consultant_12,14,600,8400,2026-01-18T00:00:00Z,2026-05-27T00:00:00Z,Paid,Pretoria,600,129
201362,5880,Client_321,Finance,Bookkeeping,Consultant_7,12,450,5400,2026-03-22T00:00:00Z,2026-04-13T00:00:00Z,Paid,Cape Town,450,22
201363,7966,Client_681,Manufacturing,Data Analysis,Consultant_30,10,500,5000,2026-02-06T00:00:00Z,2026-05-05T00:00:00Z,Unpaid,Durban,500,88
201364,5309,Client_408,Finance,Consulting,Consultant_21,13,600,7800,2026-03-19T00:00:00Z,2026-04-11T00:00:00Z,Unpaid,Johannesburg,600,23
201365,7164,Client_733,Healthcare,Consulting,Consultant_1,9,500,4500,2026-03-23T00:00:00Z,2026-04-25T00:00:00Z,Paid,Cape Town,500,33
201366,6787,Client_222,Healthcare,Bookkeeping,Consultant_14,19,350,6650,2026-02-09T00:00:00Z,2026-04-07T00:00:00Z,Paid,Pretoria,350,57
201367,5298,Client_670,Tech,Bookkeeping,Consultant_24,14,450,6300,2026-01-23T00:00:00Z,2026-04-21T00:00:00Z,Unpaid,Cape Town,450,88
201368,5221,Client_525,Healthcare,Advisory,Consultant_22,9,500,4500,2026-03-09T00:00:00Z,2026-05-27T00:00:00Z,Paid,Pretoria,500,79
201369,5823,Client_365,Finance,Advisory,Consultant_13,8,500,4000,2026-01-28T00:00:00Z,2026-05-27T00:00:00Z,Paid,Durban,500,119
201370,5245,Client_408,Tech,Advisory,Consultant_16,20,450,9000,2026-01-18T00:00:00Z,2026-05-16T00:00:00Z,Paid,Durban,450,118
201371,5319,Client_248,Manufacturing,Data Analysis,Consultant_3,10,450,4500,2026-01-12T00:00:00Z,2026-04-29T00:00:00Z,Paid,Cape Town,450,107
201372,8256,Client_301,Retail,Advisory,Consultant_28,10,600,6000,2026-03-08T00:00:00Z,2026-06-18T00:00:00Z,Paid,Durban,600,102
201373,6859,Client_94,Finance,Advisory,Consultant_6,14,500,7000,2026-02-03T00:00:00Z,2026-05-08T00:00:00Z,Paid,Johannesburg,500,94
201374,8266,Client_402,Finance,Bookkeeping,Consultant_17,7,600,4200,2026-03-18T00:00:00Z,2026-05-29T00:00:00Z,Unpaid,Johannesburg,600,72
201375,7142,Client_588,Manufacturing,Bookkeeping,Consultant_14,13,450,5850,2026-02-03T00:00:00Z,2026-05-28T00:00:00Z,Paid,Cape Town,450,114
201376,6808,Client_791,Tech,Consulting,Consultant_19,7,500,3500,2026-01-22T00:00:00Z,2026-04-14T00:00:00Z,Paid,Cape Town,500,82
201377,5513,Client_325,Healthcare,Advisory,Consultant_16,5,500,2500,2026-03-10T00:00:00Z,2026-04-01T00:00:00Z,Paid,Pretoria,500,22
201378,7814,Client_98,Tech,Data Analysis,Consultant_11,5,450,2250,2026-03-29T00:00:00Z,2026-06-02T00:00:00Z,Paid,Pretoria,450,65
201379,8983,Client_748,Manufacturing,Advisory,Consultant_9,20,350,7000,2026-01-06T00:00:00Z,2026-06-24T00:00:00Z,Unpaid,Pretoria,350,169
201380,8618,Client_729,Manufacturing,Data Analysis,Consultant_5,20,600,12000,2026-01-02T00:00:00Z,2026-05-24T00:00:00Z,Unpaid,Cape Town,600,142
201381,5033,Client_288,Tech,Bookkeeping,Consultant_14,18,600,10800,2026-03-10T00:00:00Z,2026-04-01T00:00:00Z,Paid,Durban,600,22
201382,5155,Client_725,Tech,Advisory,Consultant_24,7,350,2450,2026-01-10T00:00:00Z,2026-04-02T00:00:00Z,Unpaid,Pretoria,350,82
201383,6161,Client_194,Manufacturing,Consulting,Consultant_10,12,600,7200,2026-03-12T00:00:00Z,2026-04-24T00:00:00Z,Paid,Pretoria,600,43
201384,7449,Client_678,Healthcare,Advisory,Consultant_9,5,600,3000,2026-03-16T00:00:00Z,2026-04-21T00:00:00Z,Paid,Durban,600,36
201385,6035,Client_766,Finance,Consulting,Consultant_29,17,450,7650,2026-01-23T00:00:00Z,2026-06-09T00:00:00Z,Unpaid,Durban,450,137
201386,8338,Client_341,Retail,Data Analysis,Consultant_20,13,500,6500,2026-03-30T00:00:00Z,2026-06-28T00:00:00Z,Paid,Johannesburg,500,90
201387,7370,Client_741,Finance,Advisory,Consultant_30,11,350,3850,2026-01-21T00:00:00Z,2026-06-13T00:00:00Z,Paid,Durban,350,143
201388,8210,Client_415,Manufacturing,Bookkeeping,Consultant_10,15,600,9000,2026-02-16T00:00:00Z,2026-05-01T00:00:00Z,Paid,Cape Town,600,74
201389,8955,Client_380,Manufacturing,Bookkeeping,Consultant_24,13,450,5850,2026-02-15T00:00:00Z,2026-06-24T00:00:00Z,Unpaid,Johannesburg,450,129
201390,6157,Client_60,Manufacturing,Data Analysis,Consultant_25,10,600,6000,2026-01-01T00:00:00Z,2026-06-03T00:00:00Z,Paid,Cape Town,600,153
201391,5986,Client_556,Tech,Advisory,Consultant_29,13,350,4550,2026-03-25T00:00:00Z,2026-05-11T00:00:00Z,Unpaid,Durban,350,47
201392,5029,Client_739,Finance,Consulting,Consultant_14,10,350,3500,2026-03-29T00:00:00Z,2026-06-23T00:00:00Z,Unpaid,Cape Town,350,86
201393,7046,Client_212,Retail,Consulting,Consultant_12,7,500,3500,2026-02-19T00:00:00Z,2026-04-28T00:00:00Z,Paid,Pretoria,500,68
201394,5963,Client_114,Retail,Data Analysis,Consultant_24,8,600,4800,2026-01-28T00:00:00Z,2026-05-19T00:00:00Z,Unpaid,Durban,600,111
201395,6018,Client_77,Retail,Consulting,Consultant_21,18,600,10800,2026-03-09T00:00:00Z,2026-06-11T00:00:00Z,Unpaid,Johannesburg,600,94
201396,7985,Client_439,Healthcare,Bookkeeping,Consultant_3,5,350,1750,2026-02-05T00:00:00Z,2026-06-12T00:00:00Z,Paid,Cape Town,350,127
201397,6913,Client_63,Tech,Consulting,Consultant_7,20,450,9000,2026-03-22T00:00:00Z,2026-06-24T00:00:00Z,Unpaid,Pretoria,450,94
201398,8730,Client_467,Manufacturing,Bookkeeping,Consultant_30,9,500,4500,2026-03-16T00:00:00Z,2026-04-24T00:00:00Z,Paid,Durban,500,39
201399,8486,Client_735,Retail,Advisory,Consultant_24,6,600,3600,2026-03-21T00:00:00Z,2026-04-10T00:00:00Z,Paid,Cape Town,600,20
201400,6139,Client_471,Tech,Data Analysis,Consultant_28,15,350,5250,2026-02-18T00:00:00Z,2026-04-30T00:00:00Z,Paid,Pretoria,350,71
201401,6116,Client_347,Manufacturing,Advisory,Consultant_14,6,450,2700,2026-03-06T00:00:00Z,2026-04-18T00:00:00Z,Unpaid,Durban,450,43
201402,7271,Client_456,Healthcare,Bookkeeping,Consultant_3,6,600,3600,2026-01-30T00:00:00Z,2026-04-27T00:00:00Z,Unpaid,Durban,600,87
201403,8677,Client_595,Finance,Consulting,Consultant_15,13,450,5850,2026-01-01T00:00:00Z,2026-04-18T00:00:00Z,Paid,Johannesburg,450,107
201404,6288,Client_543,Manufacturing,Advisory,Consultant_27,20,600,12000,2026-01-19T00:00:00Z,2026-06-27T00:00:00Z,Unpaid,Johannesburg,600,159
201405,7565,Client_44,Manufacturing,Data Analysis,Consultant_5,9,500,4500,2026-03-04T00:00:00Z,2026-06-26T00:00:00Z,Unpaid,Durban,500,114
201406,6084,Client_173,Manufacturing,Consulting,Consultant_14,8,450,3600,2026-01-04T00:00:00Z,2026-05-08T00:00:00Z,Unpaid,Pretoria,450,124
201407,6528,Client_161,Manufacturing,Consulting,Consultant_24,18,500,9000,2026-03-21T00:00:00Z,2026-05-14T00:00:00Z,Unpaid,Cape Town,500,54
201408,5653,Client_134,Finance,Data Analysis,Consultant_24,11,450,4950,2026-02-17T00:00:00Z,2026-05-25T00:00:00Z,Unpaid,Cape Town,450,97
201409,5478,Client_137,Healthcare,Consulting,Consultant_22,18,350,6300,2026-03-28T00:00:00Z,2026-06-07T00:00:00Z,Paid,Cape Town,350,71
201410,6269,Client_43,Healthcare,Consulting,Consultant_10,5,500,2500,2026-01-28T00:00:00Z,2026-04-24T00:00:00Z,Unpaid,Cape Town,500,86
201411,8471,Client_198,Tech,Bookkeeping,Consultant_27,6,450,2700,2026-01-28T00:00:00Z,2026-04-08T00:00:00Z,Paid,Johannesburg,450,70
201412,5957,Client_534,Finance,Data Analysis,Consultant_10,5,450,2250,2026-03-10T00:00:00Z,2026-04-14T00:00:00Z,Unpaid,Durban,450,35
201413,7740,Client_346,Finance,Bookkeeping,Consultant_4,8,600,4800,2026-01-20T00:00:00Z,2026-04-08T00:00:00Z,Unpaid,Johannesburg,600,78
201414,8783,Client_627,Finance,Consulting,Consultant_27,15,350,5250,2026-02-27T00:00:00Z,2026-04-30T00:00:00Z,Unpaid,Cape Town,350,62
201415,5102,Client_676,Manufacturing,Consulting,Consultant_20,11,450,4950,2026-03-14T00:00:00Z,2026-05-13T00:00:00Z,Unpaid,Durban,450,60
201416,8822,Client_710,Manufacturing,Data Analysis,Consultant_6,17,350,5950,2026-01-01T00:00:00Z,2026-06-11T00:00:00Z,Unpaid,Durban,350,161
201417,8444,Client_197,Finance,Data Analysis,Consultant_28,14,350,4900,2026-02-28T00:00:00Z,2026-05-04T00:00:00Z,Paid,Pretoria,350,65
201418,7713,Client_189,Finance,Data Analysis,Consultant_10,9,500,4500,2026-03-13T00:00:00Z,2026-04-28T00:00:00Z,Unpaid,Pretoria,500,46
201419,6149,Client_54,Retail,Consulting,Consultant_15,20,600,12000,2026-01-25T00:00:00Z,2026-04-12T00:00:00Z,Paid,Pretoria,600,77
201420,5472,Client_2,Manufacturing,Bookkeeping,Consultant_20,6,450,2700,2026-02-21T00:00:00Z,2026-06-02T00:00:00Z,Paid,Cape Town,450,101
201421,8788,Client_617,Tech,Bookkeeping,Consultant_21,19,350,6650,2026-02-08T00:00:00Z,2026-04-11T00:00:00Z,Paid,Cape Town,350,62
201422,6787,Client_349,Tech,Consulting,Consultant_1,6,500,3000,2026-02-05T00:00:00Z,2026-04-24T00:00:00Z,Paid,Cape Town,500,78
201423,7294,Client_419,Finance,Consulting,Consultant_4,6,350,2100,2026-03-30T00:00:00Z,2026-04-11T00:00:00Z,Unpaid,Cape Town,350,12
201424,7744,Client_666,Retail,Data Analysis,Consultant_7,14,450,6300,2026-01-28T00:00:00Z,2026-06-01T00:00:00Z,Unpaid,Durban,450,124
201425,8911,Client_719,Healthcare,Advisory,Consultant_29,18,500,9000,2026-02-21T00:00:00Z,2026-05-16T00:00:00Z,Unpaid,Pretoria,500,84
