TransactionID,Date,Account,Type,Category,Subcategory,Amount,VendorClient,Description,PaymentMethod,Department,City,Month
301114,2026-01-03T00:00:00Z,Business,Income,Software,Software Sub,3923,Entity_722,Software Transaction,Card,Admin,Pretoria,2026-01
301115,2026-01-11T00:00:00Z,Business,Expense,Rent,Rent Sub,-10605,Entity_484,Rent Transaction,Card,Operations,Pretoria,2026-01
301116,2026-03-09T00:00:00Z,Business,Income,Marketing,Marketing Sub,732,Entity_27,Marketing Transaction,Eft,Operations,Pretoria,2026-03
301117,2026-01-29T00:00:00Z,Business,Income,Sales,Sales Sub,19592,Entity_454,Sales Transaction,Cash,Admin,Cape Town,2026-01
301118,2026-02-09T00:00:00Z,Business,Income,Sales,Sales Sub,12431,Entity_381,Sales Transaction,Card,Admin,Cape Town,2026-02
301119,2026-01-20T00:00:00Z,Card,Income,Marketing,Marketing Sub,9703,Entity_253,Marketing Transaction,Cash,Sales,Durban,2026-01
301120,2026-03-28T00:00:00Z,Business,Income,Software,Software Sub,11571,Entity_246,Software Transaction,Card,Admin,Cape Town,2026-03
301121,2026-01-18T00:00:00Z,Card,Expense,Travel,Travel Sub,-18653,Entity_991,Travel Transaction,Eft,Sales,Pretoria,2026-01
301122,2026-02-08T00:00:00Z,Card,Expense,Travel,Travel Sub,-4497,Entity_405,Travel Transaction,Card,Sales,Pretoria,2026-02
301123,2026-02-04T00:00:00Z,Business,Income,Utilities,Utilities Sub,6340,Entity_656,Utilities Transaction,Cash,Admin,Cape Town,2026-02
301124,2026-02-18T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-17188,Entity_146,Consulting Transaction,Eft,Operations,Cape Town,2026-02
301125,2026-01-30T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-1942,Entity_192,Marketing Transaction,Eft,Sales,Cape Town,2026-01
301126,2026-01-14T00:00:00Z,Business,Expense,Rent,Rent Sub,-12042,Entity_492,Rent Transaction,Card,Admin,Cape Town,2026-01
301127,2026-02-18T00:00:00Z,Card,Income,Consulting,Consulting Sub,14702,Entity_794,Consulting Transaction,Eft,Admin,Johannesburg,2026-02
301128,2026-03-12T00:00:00Z,Card,Expense,Software,Software Sub,-4162,Entity_235,Software Transaction,Cash,Operations,Durban,2026-03
301129,2026-03-24T00:00:00Z,Business,Income,Travel,Travel Sub,469,Entity_712,Travel Transaction,Eft,Sales,Cape Town,2026-03
301130,2026-03-10T00:00:00Z,Card,Income,Marketing,Marketing Sub,12537,Entity_431,Marketing Transaction,Card,Operations,Durban,2026-03
301131,2026-03-20T00:00:00Z,Card,Income,Rent,Rent Sub,13671,Entity_170,Rent Transaction,Eft,Operations,Durban,2026-03
301132,2026-03-02T00:00:00Z,Card,Expense,Rent,Rent Sub,-343,Entity_546,Rent Transaction,Card,Operations,Cape Town,2026-03
301133,2026-03-06T00:00:00Z,Business,Income,Marketing,Marketing Sub,4615,Entity_501,Marketing Transaction,Eft,Sales,Pretoria,2026-03
301134,2026-01-29T00:00:00Z,Business,Income,Sales,Sales Sub,19731,Entity_874,Sales Transaction,Card,Operations,Johannesburg,2026-01
301135,2026-01-21T00:00:00Z,Card,Expense,Travel,Travel Sub,-13199,Entity_104,Travel Transaction,Eft,Operations,Cape Town,2026-01
301136,2026-01-12T00:00:00Z,Card,Expense,Software,Software Sub,-16142,Entity_692,Software Transaction,Cash,Admin,Cape Town,2026-01
301137,2026-02-15T00:00:00Z,Business,Income,Marketing,Marketing Sub,1914,Entity_728,Marketing Transaction,Card,Operations,Durban,2026-02
301138,2026-03-12T00:00:00Z,Card,Expense,Sales,Sales Sub,-14598,Entity_926,Sales Transaction,Card,Sales,Pretoria,2026-03
301139,2026-02-16T00:00:00Z,Card,Income,Rent,Rent Sub,6805,Entity_958,Rent Transaction,Card,Admin,Durban,2026-02
301140,2026-02-25T00:00:00Z,Business,Income,Travel,Travel Sub,5105,Entity_376,Travel Transaction,Card,Sales,Cape Town,2026-02
301141,2026-03-06T00:00:00Z,Business,Expense,Rent,Rent Sub,-7580,Entity_377,Rent Transaction,Card,Admin,Pretoria,2026-03
301142,2026-03-25T00:00:00Z,Business,Income,Marketing,Marketing Sub,17496,Entity_105,Marketing Transaction,Cash,Admin,Johannesburg,2026-03
301143,2026-03-30T00:00:00Z,Business,Income,Consulting,Consulting Sub,12759,Entity_898,Consulting Transaction,Card,Operations,Cape Town,2026-03
301144,2026-01-11T00:00:00Z,Business,Expense,Sales,Sales Sub,-17606,Entity_230,Sales Transaction,Eft,Operations,Pretoria,2026-01
301145,2026-03-28T00:00:00Z,Business,Expense,Software,Software Sub,-2671,Entity_798,Software Transaction,Cash,Sales,Cape Town,2026-03
301146,2026-03-02T00:00:00Z,Business,Expense,Consulting,Consulting Sub,-10967,Entity_668,Consulting Transaction,Card,Admin,Pretoria,2026-03
301147,2026-02-06T00:00:00Z,Business,Income,Consulting,Consulting Sub,1301,Entity_665,Consulting Transaction,Eft,Sales,Pretoria,2026-02
301148,2026-03-25T00:00:00Z,Business,Income,Marketing,Marketing Sub,10391,Entity_224,Marketing Transaction,Cash,Sales,Cape Town,2026-03
301149,2026-01-22T00:00:00Z,Business,Expense,Sales,Sales Sub,-13268,Entity_943,Sales Transaction,Eft,Operations,Johannesburg,2026-01
301150,2026-02-11T00:00:00Z,Business,Expense,Software,Software Sub,-7876,Entity_333,Software Transaction,Card,Operations,Johannesburg,2026-02
301151,2026-01-19T00:00:00Z,Card,Expense,Utilities,Utilities Sub,-12918,Entity_124,Utilities Transaction,Cash,Admin,Durban,2026-01
301152,2026-01-06T00:00:00Z,Business,Income,Software,Software Sub,11048,Entity_786,Software Transaction,Card,Sales,Pretoria,2026-01
301153,2026-03-24T00:00:00Z,Card,Income,Consulting,Consulting Sub,2172,Entity_147,Consulting Transaction,Eft,Sales,Johannesburg,2026-03
301154,2026-03-03T00:00:00Z,Card,Income,Sales,Sales Sub,19923,Entity_28,Sales Transaction,Card,Operations,Johannesburg,2026-03
301155,2026-03-16T00:00:00Z,Card,Income,Utilities,Utilities Sub,8399,Entity_843,Utilities Transaction,Card,Operations,Cape Town,2026-03
301156,2026-03-07T00:00:00Z,Card,Income,Software,Software Sub,1238,Entity_662,Software Transaction,Eft,Operations,Cape Town,2026-03
301157,2026-01-31T00:00:00Z,Card,Expense,Marketing,Marketing Sub,-1134,Entity_402,Marketing Transaction,Eft,Sales,Cape Town,2026-01
301158,2026-02-15T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-14511,Entity_272,Marketing Transaction,Eft,Admin,Cape Town,2026-02
301159,2026-03-08T00:00:00Z,Business,Expense,Consulting,Consulting Sub,-1456,Entity_256,Consulting Transaction,Cash,Admin,Cape Town,2026-03
301160,2026-01-14T00:00:00Z,Card,Income,Rent,Rent Sub,15736,Entity_892,Rent Transaction,Card,Operations,Cape Town,2026-01
301161,2026-02-09T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-7380,Entity_885,Marketing Transaction,Card,Sales,Pretoria,2026-02
301162,2026-01-06T00:00:00Z,Card,Income,Rent,Rent Sub,11078,Entity_227,Rent Transaction,Card,Sales,Cape Town,2026-01
301163,2026-03-14T00:00:00Z,Business,Expense,Rent,Rent Sub,-16010,Entity_531,Rent Transaction,Card,Sales,Durban,2026-03
301164,2026-02-10T00:00:00Z,Business,Income,Marketing,Marketing Sub,15951,Entity_650,Marketing Transaction,Eft,Admin,Johannesburg,2026-02
301165,2026-02-10T00:00:00Z,Business,Expense,Sales,Sales Sub,-19271,Entity_882,Sales Transaction,Card,Admin,Durban,2026-02
301166,2026-03-20T00:00:00Z,Card,Income,Travel,Travel Sub,15662,Entity_13,Travel Transaction,Eft,Admin,Durban,2026-03
301167,2026-03-15T00:00:00Z,Business,Expense,Consulting,Consulting Sub,-11956,Entity_908,Consulting Transaction,Card,Admin,Pretoria,2026-03
301168,2026-01-04T00:00:00Z,Card,Expense,Rent,Rent Sub,-7159,Entity_625,Rent Transaction,Card,Operations,Pretoria,2026-01
301169,2026-03-24T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-655,Entity_485,Consulting Transaction,Cash,Admin,Cape Town,2026-03
301170,2026-01-03T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-15613,Entity_277,Marketing Transaction,Eft,Operations,Pretoria,2026-01
301171,2026-03-11T00:00:00Z,Business,Expense,Utilities,Utilities Sub,-17748,Entity_801,Utilities Transaction,Card,Operations,Durban,2026-03
301172,2026-03-26T00:00:00Z,Card,Expense,Sales,Sales Sub,-5239,Entity_350,Sales Transaction,Eft,Sales,Cape Town,2026-03
301173,2026-01-18T00:00:00Z,Card,Income,Sales,Sales Sub,10323,Entity_20,Sales Transaction,Eft,Sales,Cape Town,2026-01
301174,2026-03-01T00:00:00Z,Card,Income,Sales,Sales Sub,15522,Entity_715,Sales Transaction,Eft,Sales,Pretoria,2026-03
301175,2026-01-31T00:00:00Z,Business,Expense,Software,Software Sub,-14558,Entity_420,Software Transaction,Eft,Admin,Pretoria,2026-01
301176,2026-03-12T00:00:00Z,Card,Income,Rent,Rent Sub,13703,Entity_502,Rent Transaction,Cash,Admin,Pretoria,2026-03
301177,2026-03-29T00:00:00Z,Business,Income,Software,Software Sub,6833,Entity_798,Software Transaction,Eft,Sales,Pretoria,2026-03
301178,2026-02-20T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-1321,Entity_627,Consulting Transaction,Eft,Admin,Cape Town,2026-02
301179,2026-02-03T00:00:00Z,Card,Expense,Software,Software Sub,-1281,Entity_164,Software Transaction,Eft,Sales,Pretoria,2026-02
301180,2026-01-07T00:00:00Z,Business,Income,Software,Software Sub,18685,Entity_943,Software Transaction,Card,Sales,Cape Town,2026-01
301181,2026-01-23T00:00:00Z,Business,Income,Marketing,Marketing Sub,15143,Entity_764,Marketing Transaction,Card,Operations,Pretoria,2026-01
301182,2026-02-17T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-13088,Entity_813,Marketing Transaction,Eft,Sales,Durban,2026-02
301183,2026-02-09T00:00:00Z,Card,Income,Marketing,Marketing Sub,2519,Entity_771,Marketing Transaction,Cash,Sales,Durban,2026-02
301184,2026-02-21T00:00:00Z,Business,Income,Utilities,Utilities Sub,6893,Entity_936,Utilities Transaction,Eft,Operations,Pretoria,2026-02
301185,2026-02-08T00:00:00Z,Business,Income,Rent,Rent Sub,7451,Entity_469,Rent Transaction,Card,Operations,Cape Town,2026-02
301186,2026-02-07T00:00:00Z,Business,Income,Utilities,Utilities Sub,14502,Entity_905,Utilities Transaction,Eft,Admin,Pretoria,2026-02
301187,2026-03-06T00:00:00Z,Business,Income,Travel,Travel Sub,6457,Entity_969,Travel Transaction,Eft,Admin,Cape Town,2026-03
301188,2026-03-19T00:00:00Z,Business,Income,Consulting,Consulting Sub,3037,Entity_840,Consulting Transaction,Eft,Admin,Johannesburg,2026-03
301189,2026-02-06T00:00:00Z,Card,Expense,Sales,Sales Sub,-2726,Entity_821,Sales Transaction,Cash,Operations,Pretoria,2026-02
301190,2026-02-08T00:00:00Z,Card,Expense,Sales,Sales Sub,-1088,Entity_571,Sales Transaction,Card,Admin,Cape Town,2026-02
301191,2026-03-13T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-19637,Entity_293,Consulting Transaction,Eft,Sales,Pretoria,2026-03
301192,2026-03-31T00:00:00Z,Business,Expense,Consulting,Consulting Sub,-17077,Entity_75,Consulting Transaction,Card,Admin,Durban,2026-03
301193,2026-03-22T00:00:00Z,Business,Income,Utilities,Utilities Sub,18034,Entity_627,Utilities Transaction,Eft,Operations,Cape Town,2026-03
301194,2026-01-10T00:00:00Z,Business,Expense,Rent,Rent Sub,-4331,Entity_706,Rent Transaction,Card,Sales,Durban,2026-01
301195,2026-02-26T00:00:00Z,Business,Income,Sales,Sales Sub,7192,Entity_848,Sales Transaction,Cash,Operations,Pretoria,2026-02
301196,2026-03-03T00:00:00Z,Business,Income,Consulting,Consulting Sub,10221,Entity_122,Consulting Transaction,Card,Sales,Pretoria,2026-03
301197,2026-02-11T00:00:00Z,Business,Expense,Rent,Rent Sub,-916,Entity_873,Rent Transaction,Card,Admin,Johannesburg,2026-02
301198,2026-01-14T00:00:00Z,Card,Expense,Rent,Rent Sub,-19670,Entity_1,Rent Transaction,Cash,Operations,Johannesburg,2026-01
301199,2026-01-08T00:00:00Z,Card,Income,Software,Software Sub,16819,Entity_949,Software Transaction,Cash,Operations,Johannesburg,2026-01
301200,2026-01-25T00:00:00Z,Business,Income,Software,Software Sub,5067,Entity_138,Software Transaction,Eft,Admin,Pretoria,2026-01
301201,2026-03-17T00:00:00Z,Card,Income,Sales,Sales Sub,7487,Entity_768,Sales Transaction,Card,Sales,Pretoria,2026-03
301202,2026-01-29T00:00:00Z,Card,Income,Consulting,Consulting Sub,14237,Entity_428,Consulting Transaction,Card,Sales,Cape Town,2026-01
301203,2026-01-01T00:00:00Z,Business,Income,Rent,Rent Sub,2246,Entity_712,Rent Transaction,Card,Operations,Pretoria,2026-01
301204,2026-01-20T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-5697,Entity_381,Consulting Transaction,Cash,Operations,Cape Town,2026-01
301205,2026-03-08T00:00:00Z,Card,Income,Sales,Sales Sub,5187,Entity_661,Sales Transaction,Cash,Admin,Cape Town,2026-03
301206,2026-01-27T00:00:00Z,Business,Income,Marketing,Marketing Sub,9488,Entity_609,Marketing Transaction,Cash,Sales,Durban,2026-01
301207,2026-02-27T00:00:00Z,Business,Expense,Rent,Rent Sub,-14634,Entity_558,Rent Transaction,Eft,Admin,Pretoria,2026-02
301208,2026-01-03T00:00:00Z,Business,Expense,Software,Software Sub,-12824,Entity_358,Software Transaction,Eft,Operations,Pretoria,2026-01
301209,2026-02-18T00:00:00Z,Card,Income,Consulting,Consulting Sub,9111,Entity_378,Consulting Transaction,Cash,Admin,Pretoria,2026-02
301210,2026-03-04T00:00:00Z,Card,Income,Rent,Rent Sub,5306,Entity_214,Rent Transaction,Eft,Operations,Pretoria,2026-03
301211,2026-03-01T00:00:00Z,Business,Income,Utilities,Utilities Sub,18347,Entity_646,Utilities Transaction,Cash,Admin,Cape Town,2026-03
301212,2026-03-13T00:00:00Z,Card,Income,Consulting,Consulting Sub,16653,Entity_188,Consulting Transaction,Eft,Operations,Johannesburg,2026-03
301213,2026-02-01T00:00:00Z,Business,Expense,Travel,Travel Sub,-15648,Entity_388,Travel Transaction,Card,Operations,Pretoria,2026-02
301214,2026-01-18T00:00:00Z,Card,Expense,Sales,Sales Sub,-17589,Entity_768,Sales Transaction,Card,Admin,Durban,2026-01
301215,2026-01-22T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-9264,Entity_733,Consulting Transaction,Eft,Admin,Johannesburg,2026-01
301216,2026-02-09T00:00:00Z,Business,Expense,Travel,Travel Sub,-15734,Entity_892,Travel Transaction,Eft,Sales,Cape Town,2026-02
301217,2026-02-02T00:00:00Z,Business,Income,Rent,Rent Sub,8709,Entity_733,Rent Transaction,Eft,Operations,Cape Town,2026-02
301218,2026-03-03T00:00:00Z,Business,Expense,Software,Software Sub,-14380,Entity_604,Software Transaction,Card,Admin,Durban,2026-03
301219,2026-02-21T00:00:00Z,Card,Expense,Travel,Travel Sub,-8174,Entity_576,Travel Transaction,Eft,Sales,Durban,2026-02
301220,2026-02-18T00:00:00Z,Business,Income,Marketing,Marketing Sub,8516,Entity_104,Marketing Transaction,Eft,Admin,Pretoria,2026-02
301221,2026-03-02T00:00:00Z,Business,Income,Utilities,Utilities Sub,13893,Entity_517,Utilities Transaction,Eft,Admin,Durban,2026-03
301222,2026-02-22T00:00:00Z,Business,Expense,Travel,Travel Sub,-12069,Entity_772,Travel Transaction,Eft,Sales,Cape Town,2026-02
301223,2026-03-09T00:00:00Z,Card,Expense,Sales,Sales Sub,-7632,Entity_831,Sales Transaction,Eft,Admin,Cape Town,2026-03
301224,2026-01-06T00:00:00Z,Business,Income,Consulting,Consulting Sub,1997,Entity_713,Consulting Transaction,Cash,Admin,Johannesburg,2026-01
301225,2026-02-07T00:00:00Z,Card,Income,Consulting,Consulting Sub,5281,Entity_150,Consulting Transaction,Eft,Admin,Cape Town,2026-02
301226,2026-03-05T00:00:00Z,Card,Income,Travel,Travel Sub,9052,Entity_268,Travel Transaction,Card,Admin,Pretoria,2026-03
301227,2026-01-26T00:00:00Z,Card,Income,Software,Software Sub,8506,Entity_539,Software Transaction,Cash,Operations,Cape Town,2026-01
301228,2026-01-26T00:00:00Z,Card,Income,Marketing,Marketing Sub,623,Entity_422,Marketing Transaction,Card,Operations,Cape Town,2026-01
301229,2026-01-02T00:00:00Z,Business,Expense,Utilities,Utilities Sub,-10462,Entity_239,Utilities Transaction,Cash,Admin,Pretoria,2026-01
301230,2026-02-11T00:00:00Z,Business,Expense,Travel,Travel Sub,-13557,Entity_181,Travel Transaction,Eft,Operations,Durban,2026-02
301231,2026-01-13T00:00:00Z,Business,Income,Travel,Travel Sub,7904,Entity_148,Travel Transaction,Eft,Admin,Durban,2026-01
301232,2026-03-10T00:00:00Z,Business,Income,Software,Software Sub,2831,Entity_873,Software Transaction,Card,Sales,Cape Town,2026-03
301233,2026-02-05T00:00:00Z,Business,Income,Utilities,Utilities Sub,15247,Entity_593,Utilities Transaction,Cash,Sales,Pretoria,2026-02
301234,2026-01-21T00:00:00Z,Card,Expense,Rent,Rent Sub,-16203,Entity_499,Rent Transaction,Card,Operations,Johannesburg,2026-01
301235,2026-02-04T00:00:00Z,Business,Income,Sales,Sales Sub,5531,Entity_144,Sales Transaction,Eft,Admin,Pretoria,2026-02
301236,2026-03-25T00:00:00Z,Card,Income,Software,Software Sub,4674,Entity_510,Software Transaction,Eft,Admin,Pretoria,2026-03
301237,2026-02-17T00:00:00Z,Business,Income,Utilities,Utilities Sub,9744,Entity_228,Utilities Transaction,Eft,Sales,Durban,2026-02
301238,2026-01-12T00:00:00Z,Card,Income,Consulting,Consulting Sub,8449,Entity_928,Consulting Transaction,Eft,Sales,Durban,2026-01
301239,2026-02-14T00:00:00Z,Business,Income,Marketing,Marketing Sub,7985,Entity_758,Marketing Transaction,Card,Admin,Durban,2026-02
301240,2026-02-17T00:00:00Z,Business,Income,Marketing,Marketing Sub,9970,Entity_612,Marketing Transaction,Eft,Admin,Cape Town,2026-02
301241,2026-03-15T00:00:00Z,Card,Income,Marketing,Marketing Sub,3655,Entity_909,Marketing Transaction,Eft,Operations,Cape Town,2026-03
301242,2026-01-04T00:00:00Z,Business,Expense,Software,Software Sub,-14848,Entity_287,Software Transaction,Card,Operations,Cape Town,2026-01
301243,2026-03-27T00:00:00Z,Card,Income,Rent,Rent Sub,4866,Entity_61,Rent Transaction,Card,Sales,Durban,2026-03
301244,2026-02-13T00:00:00Z,Business,Expense,Consulting,Consulting Sub,-10788,Entity_428,Consulting Transaction,Eft,Sales,Durban,2026-02
301245,2026-02-28T00:00:00Z,Card,Income,Utilities,Utilities Sub,11931,Entity_100,Utilities Transaction,Eft,Operations,Pretoria,2026-02
301246,2026-03-06T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-11321,Entity_656,Marketing Transaction,Cash,Sales,Durban,2026-03
301247,2026-02-18T00:00:00Z,Business,Income,Consulting,Consulting Sub,9533,Entity_902,Consulting Transaction,Cash,Sales,Cape Town,2026-02
301248,2026-02-15T00:00:00Z,Card,Income,Travel,Travel Sub,5426,Entity_281,Travel Transaction,Eft,Operations,Cape Town,2026-02
301249,2026-03-07T00:00:00Z,Business,Expense,Software,Software Sub,-4769,Entity_796,Software Transaction,Eft,Operations,Johannesburg,2026-03
301250,2026-03-27T00:00:00Z,Business,Income,Sales,Sales Sub,4010,Entity_373,Sales Transaction,Card,Admin,Johannesburg,2026-03
301251,2026-01-01T00:00:00Z,Business,Expense,Software,Software Sub,-19213,Entity_278,Software Transaction,Eft,Admin,Durban,2026-01
301252,2026-01-23T00:00:00Z,Card,Expense,Marketing,Marketing Sub,-2767,Entity_921,Marketing Transaction,Cash,Admin,Johannesburg,2026-01
301253,2026-01-29T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-1114,Entity_901,Marketing Transaction,Eft,Admin,Cape Town,2026-01
301254,2026-03-01T00:00:00Z,Business,Income,Marketing,Marketing Sub,4707,Entity_306,Marketing Transaction,Eft,Sales,Durban,2026-03
301255,2026-01-07T00:00:00Z,Business,Expense,Travel,Travel Sub,-13858,Entity_48,Travel Transaction,Eft,Admin,Pretoria,2026-01
301256,2026-01-09T00:00:00Z,Card,Expense,Travel,Travel Sub,-18277,Entity_442,Travel Transaction,Eft,Sales,Cape Town,2026-01
301257,2026-01-25T00:00:00Z,Business,Income,Utilities,Utilities Sub,16628,Entity_721,Utilities Transaction,Eft,Admin,Cape Town,2026-01
301258,2026-02-12T00:00:00Z,Business,Income,Utilities,Utilities Sub,6247,Entity_113,Utilities Transaction,Card,Admin,Pretoria,2026-02
301259,2026-02-15T00:00:00Z,Business,Expense,Utilities,Utilities Sub,-7003,Entity_767,Utilities Transaction,Eft,Admin,Pretoria,2026-02
301260,2026-03-22T00:00:00Z,Business,Expense,Rent,Rent Sub,-13425,Entity_806,Rent Transaction,Eft,Operations,Pretoria,2026-03
301261,2026-01-19T00:00:00Z,Card,Income,Software,Software Sub,3734,Entity_460,Software Transaction,Card,Sales,Cape Town,2026-01
301262,2026-01-18T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-18129,Entity_575,Consulting Transaction,Cash,Sales,Cape Town,2026-01
301263,2026-02-01T00:00:00Z,Business,Income,Utilities,Utilities Sub,1955,Entity_227,Utilities Transaction,Card,Sales,Cape Town,2026-02
301264,2026-02-26T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-9286,Entity_10,Consulting Transaction,Eft,Operations,Cape Town,2026-02
301265,2026-03-25T00:00:00Z,Business,Expense,Sales,Sales Sub,-4038,Entity_513,Sales Transaction,Eft,Admin,Johannesburg,2026-03
301266,2026-01-28T00:00:00Z,Card,Expense,Marketing,Marketing Sub,-16695,Entity_136,Marketing Transaction,Card,Admin,Johannesburg,2026-01
301267,2026-01-02T00:00:00Z,Business,Income,Travel,Travel Sub,16032,Entity_4,Travel Transaction,Eft,Operations,Pretoria,2026-01
