TransactionID,Date,Account,Type,Category,Subcategory,Amount,VendorClient,Description,PaymentMethod,Department,City
301267,02 Jan 2026,Business,Income,Travel,Travel Sub,16032,Entity_4,Travel transaction,EFT,Operations,Pretoria
301268,21 Feb 2026,Card,Income,Sales,Sales Sub,9127,Entity_950,Sales transaction,eft,Admin,Cape Town
301269,2026-01-13,Card,Income,Utilities,Utilities Sub,13372,Entity_761,Utilities transaction,Cash,Sales,Pretoria
301270,2026-03-18,Business,Income,Sales,Sales Sub,14648,Entity_886,Sales transaction,card,Admin,cape town
301271,11/03/2026,Card,Expense,Consulting,Consulting Sub,-8068,Entity_566,Consulting transaction,eft,Operations,cape town
301272,2026-02-11,Card,Expense,Software,Software Sub,"-18,272",Entity_740,Software transaction,card,Operations,Durban
301273,11/03/2026,Card,Income,Utilities,Utilities Sub,1380,Entity_286,Utilities transaction,eft,Sales,Cape Town
301274,2026-03-12,Card,Income,Travel,Travel Sub,6116,Entity_906,Travel transaction,Cash,Admin,Pretoria
301275,13 Mar 2026,Business,Income,Sales,Sales Sub,1356,Entity_414,Sales transaction,eft,Operations,Pretoria
301276,2026-01-08,Business,Income,Software,Software Sub,2056,Entity_512,Software transaction,Card,Sales,Pretoria
301277,2026/03/08,Business,Expense,Software,Software Sub,-4196,Entity_309,Software transaction,Card,Sales,Cape Town
301278,13/02/2026,Card,Income,Rent,Rent Sub,12805,Entity_268,Rent transaction,Cash,Admin,Pretoria
301279,2026-03-05,Business,Income,Sales,Sales Sub,6363,Entity_477,Sales transaction,Cash,Admin,Johannesburg
301280,18 Mar 2026,Card,Expense,Software,Software Sub,-9877,Entity_16,Software transaction,EFT,Sales,Cape Town
301281,23 Mar 2026,Card,Income,Consulting,Consulting Sub,10802,Entity_201,Consulting transaction,card,Sales,Durban
301282,2026-03-27,Business,Income,Sales,Sales Sub,9650,Entity_825,Sales transaction,EFT,Operations,Johannesburg
301283,2026-02-24,Card,Expense,Travel,Travel Sub,-3533,Entity_34,Travel transaction,eft,Sales,Cape Town
301284,11 Mar 2026,Business,Expense,Sales,Sales Sub,-3415,Entity_902,Sales transaction,Cash,Admin,Johannesburg
301285,2026-03-17,Business,Expense,Travel,Travel Sub,-13425,Entity_254,Travel transaction,EFT,Admin,Durban
301286,2026/02/11,Card,Income,Travel,Travel Sub,10823,Entity_912,Travel transaction,EFT,Admin,cape town
301287,15/01/2026,Card,Income,Sales,Sales Sub,2034,Entity_33,Sales transaction,EFT,Sales,Johannesburg
301288,2026/03/20,Business,Income,Utilities,Utilities Sub,"18,867",Entity_69,Utilities transaction,Card,Admin,Johannesburg
301289,2026-03-30,Business,Income,Software,Software Sub,12870,Entity_128,Software transaction,card,Admin,Cape Town
301290,2026-01-04,Card,Expense,Rent,Rent Sub,-1242,Entity_1000,Rent transaction,eft,Operations,Johannesburg
301291,08 Jan 2026,Business,Income,Travel,Travel Sub,15423,Entity_430,Travel transaction,card,Admin,Johannesburg
301292,2026-03-02,Business,Expense,Rent,Rent Sub,-10811,Entity_676,Rent transaction,EFT,Sales,cape town
301293,2026/02/15,Business,Expense,Sales,Sales Sub,-9606,Entity_737,Sales transaction,Cash,Admin,Cape Town
301294,24/02/2026,Business,Expense,Travel,Travel Sub,-15433,Entity_350,Travel transaction,EFT,Sales,Cape Town
301295,25 Feb 2026,Business,Income,Rent,Rent Sub,8133,Entity_918,Rent transaction,card,Operations,Pretoria
301296,2026/03/10,Business,Expense,Utilities,Utilities Sub,-6510,Entity_18,Utilities transaction,Card,Admin,cape town
301297,2026-01-28,Business,Expense,Software,Software Sub,-13654,Entity_785,Software transaction,EFT,Operations,Cape Town
301298,2026/02/14,Business,Expense,Rent,Rent Sub,-8372,Entity_925,Rent transaction,card,Admin,Cape Town
301299,30 Mar 2026,Business,Income,Sales,Sales Sub,5862,Entity_730,Sales transaction,card,Operations,Cape Town
301300,01 Feb 2026,Business,Income,Sales,Sales Sub,9628,Entity_345,Sales transaction,Card,Operations,Cape Town
301301,12 Feb 2026,Card,Income,Consulting,Consulting Sub,16896,Entity_454,Consulting transaction,Cash,Admin,Johannesburg
301302,2026/01/30,Card,Income,Consulting,Consulting Sub,3329,Entity_243,Consulting transaction,Card,Operations,cape town
301303,2026-01-10,Card,Income,Rent,Rent Sub,1557,Entity_265,Rent transaction,EFT,Operations,Cape Town
301304,11/03/2026,Business,Income,Consulting,Consulting Sub,13320,Entity_93,Consulting transaction,Card,Sales,Cape Town
301305,2026-03-17,Business,Income,Utilities,Utilities Sub,6076,Entity_26,Utilities transaction,card,Sales,Durban
301306,20/03/2026,Business,Income,Consulting,Consulting Sub,13726,Entity_633,Consulting transaction,EFT,Admin,Johannesburg
301307,2026-02-18,Card,Expense,Rent,Rent Sub,-5700,Entity_778,Rent transaction,EFT,Sales,Cape Town
301308,2026/02/27,Business,Income,Rent,Rent Sub,10805,Entity_63,Rent transaction,EFT,Sales,Johannesburg
301309,18/01/2026,Card,Income,Rent,Rent Sub,19040,Entity_837,Rent transaction,EFT,Admin,Pretoria
301310,24 Feb 2026,Card,Expense,Marketing,Marketing Sub,-11726,Entity_20,Marketing transaction,Cash,Admin,Cape Town
301311,2026-03-08,Business,Expense,Sales,Sales Sub,-12373,Entity_468,Sales transaction,EFT,Admin,Pretoria
301312,11/02/2026,Card,Income,Software,Software Sub,19182,Entity_76,Software transaction,Cash,Admin,Johannesburg
301313,2026/03/20,Card,Income,Marketing,Marketing Sub,14656,Entity_536,Marketing transaction,Cash,Admin,Johannesburg
301314,2026-02-04,Business,Expense,Software,Software Sub,-294,Entity_302,Software transaction,card,Operations,Cape Town
301315,20/03/2026,Card,Income,Travel,Travel Sub,18979,Entity_470,Travel transaction,card,Operations,Durban
301316,2026-01-11,Card,Income,Marketing,Marketing Sub,2466,Entity_856,Marketing transaction,Card,Sales,Johannesburg
301317,2026-01-28,Card,Expense,Travel,Travel Sub,"-17,511",Entity_222,Travel transaction,Card,Sales,Pretoria
301318,2026-01-12,Card,Income,Consulting,Consulting Sub,14731,Entity_733,Consulting transaction,Cash,Operations,Johannesburg
301319,01 Mar 2026,Card,Income,Consulting,Consulting Sub,19407,Entity_205,Consulting transaction,card,Admin,Cape Town
301320,2026/02/22,Card,Expense,Marketing,Marketing Sub,-14767,Entity_787,Marketing transaction,card,Sales,Cape Town
301321,2026/03/27,Business,Expense,Software,Software Sub,"-15,194",Entity_788,Software transaction,EFT,Sales,Durban
301322,01/01/2026,Business,Expense,Consulting,Consulting Sub,-17315,Entity_479,Consulting transaction,EFT,Admin,cape town
301323,2026/02/10,Card,Expense,Sales,Sales Sub,"-11,256",Entity_479,Sales transaction,EFT,Admin,Durban
301324,26 Mar 2026,Business,Expense,Software,Software Sub,-17961,Entity_14,Software transaction,EFT,Sales,cape town
301325,04/03/2026,Card,Income,Consulting,Consulting Sub,6229,Entity_761,Consulting transaction,EFT,Operations,Pretoria
301326,01 Feb 2026,Business,Income,Rent,Rent Sub,2212,Entity_690,Rent transaction,Cash,Admin,cape town
301327,2026/02/17,Business,Income,Software,Software Sub,8008,Entity_375,Software transaction,Cash,Admin,Pretoria
301328,18/01/2026,Card,Income,Sales,Sales Sub,"3,785",Entity_247,Sales transaction,Cash,Sales,Cape Town
301329,22 Mar 2026,Business,Expense,Consulting,Consulting Sub,-3843,Entity_321,Consulting transaction,Cash,Operations,Cape Town
301330,05/02/2026,Card,Income,Consulting,Consulting Sub,13800,Entity_743,Consulting transaction,eft,Operations,cape town
301331,16 Mar 2026,Card,Expense,Consulting,Consulting Sub,"-3,786",Entity_886,Consulting transaction,Card,Sales,Durban
301332,01/02/2026,Business,Income,Software,Software Sub,"19,947",Entity_43,Software transaction,card,Sales,Cape Town
301333,2026-03-16,Business,Income,Sales,Sales Sub,12132,Entity_928,Sales transaction,EFT,Sales,cape town
301334,11 Feb 2026,Business,Expense,Rent,Rent Sub,-3274,Entity_536,Rent transaction,EFT,Sales,Cape Town
301335,22 Mar 2026,Business,Expense,Marketing,Marketing Sub,-9976,Entity_248,Marketing transaction,Card,Sales,Johannesburg
301336,15/03/2026,Card,Income,Utilities,Utilities Sub,3593,Entity_53,Utilities transaction,Card,Operations,Johannesburg
301337,2026/03/04,Business,Income,Sales,Sales Sub,11705,Entity_508,Sales transaction,EFT,Operations,Cape Town
301338,21 Mar 2026,Card,Expense,Marketing,Marketing Sub,-268,Entity_482,Marketing transaction,Cash,Operations,Cape Town
301339,17/02/2026,Business,Income,Marketing,Marketing Sub,18768,Entity_809,Marketing transaction,EFT,Operations,Durban
301340,17/02/2026,Business,Income,Software,Software Sub,16988,Entity_1,Software transaction,EFT,Sales,Pretoria
301341,28 Mar 2026,Card,Expense,Travel,Travel Sub,-9638,Entity_246,Travel transaction,Card,Admin,Cape Town
301342,2026/01/29,Business,Expense,Utilities,Utilities Sub,-4398,Entity_441,Utilities transaction,Card,Admin,cape town
301343,2026-01-03,Business,Expense,Utilities,Utilities Sub,-16417,Entity_861,Utilities transaction,Cash,Admin,Cape Town
301344,2026/01/24,Business,Expense,Sales,Sales Sub,"-16,869",Entity_293,Sales transaction,card,Admin,Pretoria
301345,2026-02-05,Business,Income,Consulting,Consulting Sub,11601,Entity_801,Consulting transaction,eft,Operations,cape town
301346,2026-03-12,Card,Income,Travel,Travel Sub,18003,Entity_851,Travel transaction,Card,Admin,Cape Town
301347,12 Feb 2026,Card,Income,Software,Software Sub,6218,Entity_328,Software transaction,Cash,Admin,cape town
301348,22/02/2026,Business,Expense,Marketing,Marketing Sub,-12968,Entity_925,Marketing transaction,eft,Sales,cape town
301349,2026/01/21,Business,Expense,Sales,Sales Sub,-13738,Entity_89,Sales transaction,Cash,Operations,cape town
301350,2026-02-23,Card,Expense,Sales,Sales Sub,-19502,Entity_606,Sales transaction,EFT,Operations,Cape Town
301351,2026-02-15,Card,Income,Software,Software Sub,9018,Entity_649,Software transaction,eft,Admin,Cape Town
301352,26 Mar 2026,Card,Income,Rent,Rent Sub,18386,Entity_39,Rent transaction,eft,Sales,Durban
301353,15/02/2026,Business,Expense,Sales,Sales Sub,-1883,Entity_36,Sales transaction,EFT,Admin,Pretoria
301354,04 Jan 2026,Card,Income,Software,Software Sub,17577,Entity_263,Software transaction,EFT,Admin,Pretoria
301355,2026/03/22,Card,Income,Sales,Sales Sub,"2,198",Entity_883,Sales transaction,Card,Sales,cape town
301356,08/02/2026,Business,Expense,Utilities,Utilities Sub,-11651,Entity_446,Utilities transaction,EFT,Operations,Johannesburg
301357,28 Mar 2026,Business,Income,Rent,Rent Sub,6050,Entity_715,Rent transaction,card,Sales,Pretoria
301358,13/03/2026,Business,Expense,Utilities,Utilities Sub,-15612,Entity_66,Utilities transaction,card,Sales,Pretoria
301359,2026-03-29,Card,Expense,Utilities,Utilities Sub,"-10,335",Entity_818,Utilities transaction,Cash,Admin,Durban
301360,26 Feb 2026,Business,Income,Consulting,Consulting Sub,8739,Entity_439,Consulting transaction,eft,Operations,Durban
301361,2026-01-27,Business,Income,Marketing,Marketing Sub,9049,Entity_519,Marketing transaction,EFT,Sales,Johannesburg
301362,18 Jan 2026,Card,Income,Consulting,Consulting Sub,3729,Entity_68,Consulting transaction,EFT,Sales,Pretoria
301363,2026-01-04,Business,Income,Travel,Travel Sub,13061,Entity_634,Travel transaction,eft,Operations,Pretoria
301364,11/03/2026,Card,Income,Utilities,Utilities Sub,9871,Entity_895,Utilities transaction,Card,Sales,Cape Town
301365,20 Jan 2026,Card,Income,Rent,Rent Sub,7513,Entity_577,Rent transaction,EFT,Sales,Pretoria
301366,28/01/2026,Business,Expense,Travel,Travel Sub,-17436,Entity_934,Travel transaction,Card,Admin,Johannesburg
301367,2026/01/11,Card,Expense,Rent,Rent Sub,-6201,Entity_863,Rent transaction,card,Operations,Pretoria
301368,24/03/2026,Card,Income,Travel,Travel Sub,4104,Entity_85,Travel transaction,card,Sales,Cape Town
301369,02 Feb 2026,Business,Income,Marketing,Marketing Sub,3564,Entity_764,Marketing transaction,EFT,Operations,Cape Town
301370,22 Jan 2026,Card,Income,Sales,Sales Sub,8196,Entity_45,Sales transaction,Card,Admin,Cape Town
301371,2026-03-12,Business,Income,Travel,Travel Sub,5010,Entity_642,Travel transaction,Card,Admin,Cape Town
301372,17/02/2026,Card,Expense,Rent,Rent Sub,-4730,Entity_682,Rent transaction,Card,Sales,Durban
301373,26/01/2026,Card,Income,Consulting,Consulting Sub,7031,Entity_864,Consulting transaction,Cash,Admin,Durban
301374,2026/01/23,Card,Income,Rent,Rent Sub,16521,Entity_619,Rent transaction,eft,Admin,Durban
301375,29/03/2026,Business,Expense,Consulting,Consulting Sub,-6812,Entity_628,Consulting transaction,EFT,Admin,Johannesburg
301376,2026-01-10,Card,Income,Sales,Sales Sub,8371,Entity_602,Sales transaction,EFT,Operations,Durban
301377,27 Jan 2026,Business,Income,Rent,Rent Sub,2743,Entity_272,Rent transaction,eft,Admin,Durban
301378,05/02/2026,Card,Expense,Consulting,Consulting Sub,-14285,Entity_939,Consulting transaction,EFT,Operations,Johannesburg
301379,2026-02-03,Business,Income,Marketing,Marketing Sub,17063,Entity_246,Marketing transaction,eft,Admin,Durban
301380,2026-03-11,Business,Expense,Marketing,Marketing Sub,-8113,Entity_570,Marketing transaction,EFT,Operations,Cape Town
301381,2026/01/09,Business,Income,Consulting,Consulting Sub,19543,Entity_324,Consulting transaction,Card,Admin,Pretoria
301382,2026/01/03,Card,Expense,Sales,Sales Sub,"-1,025",Entity_906,Sales transaction,EFT,Operations,Cape Town
301383,14 Mar 2026,Business,Expense,Travel,Travel Sub,-13974,Entity_138,Travel transaction,Cash,Sales,cape town
301384,2026/03/02,Business,Income,Travel,Travel Sub,7673,Entity_454,Travel transaction,Card,Sales,Johannesburg
301385,20 Feb 2026,Card,Income,Rent,Rent Sub,10167,Entity_639,Rent transaction,Card,Operations,Cape Town
301386,2026/01/16,Card,Income,Sales,Sales Sub,1360,Entity_144,Sales transaction,card,Sales,Durban
301387,2026-01-05,Card,Expense,Marketing,Marketing Sub,-1629,Entity_724,Marketing transaction,Card,Operations,Cape Town
301388,11/02/2026,Card,Income,Travel,Travel Sub,14556,Entity_724,Travel transaction,EFT,Admin,Pretoria
301389,2026/02/21,Business,Income,Software,Software Sub,"18,150",Entity_286,Software transaction,eft,Sales,Pretoria
301390,2026-03-14,Business,Expense,Sales,Sales Sub,-3662,Entity_850,Sales transaction,eft,Operations,Johannesburg
301391,01 Mar 2026,Business,Income,Rent,Rent Sub,12424,Entity_944,Rent transaction,Cash,Sales,Pretoria
301392,09 Jan 2026,Card,Expense,Software,Software Sub,-19990,Entity_92,Software transaction,card,Sales,cape town
301393,2026-03-06,Business,Expense,Marketing,Marketing Sub,-660,Entity_576,Marketing transaction,Card,Admin,cape town
301394,2026/03/08,Card,Income,Sales,Sales Sub,7641,Entity_335,Sales transaction,eft,Sales,Pretoria
301395,15/02/2026,Card,Expense,Rent,Rent Sub,-5356,Entity_309,Rent transaction,card,Sales,Cape Town
301396,13/02/2026,Business,Income,Rent,Rent Sub,11552,Entity_632,Rent transaction,EFT,Operations,Pretoria
301397,06/03/2026,Business,Expense,Software,Software Sub,-8390,Entity_748,Software transaction,card,Sales,Cape Town
301398,18 Feb 2026,Business,Expense,Marketing,Marketing Sub,-2132,Entity_456,Marketing transaction,Cash,Operations,cape town
301399,2026/01/07,Business,Income,Software,Software Sub,9546,Entity_819,Software transaction,Cash,Sales,Durban
301400,14/03/2026,Card,Income,Marketing,Marketing Sub,10630,Entity_663,Marketing transaction,Card,Sales,Durban
301401,2026/03/19,Card,Income,Travel,Travel Sub,"13,782",Entity_326,Travel transaction,EFT,Admin,cape town
301402,2026/02/08,Business,Expense,Software,Software Sub,-15555,Entity_843,Software transaction,EFT,Operations,Pretoria
301403,19 Mar 2026,Card,Expense,Utilities,Utilities Sub,-1703,Entity_520,Utilities transaction,Cash,Sales,cape town
301404,2026/01/02,Business,Income,Marketing,Marketing Sub,"12,945",Entity_453,Marketing transaction,Cash,Sales,Cape Town
301405,13 Jan 2026,Card,Expense,Software,Software Sub,-8759,Entity_341,Software transaction,card,Admin,cape town
301406,04/01/2026,Business,Income,Software,Software Sub,13254,Entity_500,Software transaction,EFT,Admin,Durban
301407,2026-01-18,Card,Expense,Software,Software Sub,-13227,Entity_780,Software transaction,Card,Admin,Cape Town
301408,16/01/2026,Card,Expense,Marketing,Marketing Sub,-5808,Entity_506,Marketing transaction,EFT,Operations,cape town
301409,17/01/2026,Card,Income,Marketing,Marketing Sub,7909,Entity_892,Marketing transaction,eft,Sales,Johannesburg
301410,28/03/2026,Business,Income,Utilities,Utilities Sub,8458,Entity_177,Utilities transaction,Card,Sales,Johannesburg
301411,14/01/2026,Card,Expense,Utilities,Utilities Sub,-14252,Entity_947,Utilities transaction,Card,Sales,Johannesburg
301412,2026/03/13,Card,Income,Marketing,Marketing Sub,8494,Entity_61,Marketing transaction,Cash,Operations,Pretoria
301413,2026-01-30,Business,Income,Utilities,Utilities Sub,16833,Entity_124,Utilities transaction,card,Admin,cape town
301414,2026-03-08,Card,Income,Utilities,Utilities Sub,"19,284",Entity_112,Utilities transaction,Card,Sales,Cape Town
301415,2026-01-14,Business,Income,Sales,Sales Sub,7753,Entity_603,Sales transaction,EFT,Sales,Cape Town
301416,2026/03/15,Card,Expense,Utilities,Utilities Sub,-15812,Entity_418,Utilities transaction,EFT,Operations,Johannesburg
301417,2026-01-20,Business,Income,Marketing,Marketing Sub,919,Entity_513,Marketing transaction,eft,Operations,Pretoria
301418,2026-02-28,Business,Income,Marketing,Marketing Sub,"3,521",Entity_889,Marketing transaction,Card,Sales,Johannesburg
301419,09 Jan 2026,Card,Income,Utilities,Utilities Sub,8179,Entity_436,Utilities transaction,Cash,Admin,Cape Town
301420,22 Jan 2026,Business,Income,Marketing,Marketing Sub,"7,009",Entity_164,Marketing transaction,Card,Sales,Johannesburg
301421,14/02/2026,Card,Expense,Utilities,Utilities Sub,"-13,138",Entity_149,Utilities transaction,card,Sales,Cape Town
301422,09/01/2026,Card,Expense,Software,Software Sub,-7325,Entity_234,Software transaction,EFT,Sales,cape town
301423,23/01/2026,Card,Income,Consulting,Consulting Sub,6204,Entity_141,Consulting transaction,Cash,Sales,Johannesburg
301424,2026-02-12,Card,Income,Travel,Travel Sub,18025,Entity_997,Travel transaction,Card,Operations,cape town
301425,14/01/2026,Card,Income,Sales,Sales Sub,5059,Entity_336,Sales transaction,eft,Admin,cape town
301426,2026/02/27,Card,Income,Software,Software Sub,10499,Entity_201,Software transaction,eft,Operations,Cape Town
301427,2026-02-13,Business,Expense,Utilities,Utilities Sub,-6635,Entity_446,Utilities transaction,eft,Admin,Cape Town
