TransactionID,Date,StoreID,City,ProductID,Product,Category,Price,Quantity,Discount,Revenue,PaymentMethod,Cashier,CustomerID,ExpectedRevenue
101198,2026-01-16T00:00:00Z,8,Johannesburg,120,Mouse,Accessories,25,4,5,95,Cash,Cashier_2,1346,95
101199,2026-02-22T00:00:00Z,2,Johannesburg,217,Keyboard,Accessories,45,1,0,45,Card,Cashier_38,2790,45
101200,2026-03-28T00:00:00Z,3,Pretoria,191,Keyboard,Accessories,45,1,0,45,Card,Cashier_30,1304,45
101201,2026-02-26T00:00:00Z,6,Johannesburg,222,Mouse,Accessories,25,2,0,50,Card,Cashier_12,2101,50
101202,2026-01-30T00:00:00Z,9,Cape Town,250,Laptop,Electronics,1200,3,10,3240,Card,Cashier_30,3950,3240
101203,2026-01-07T00:00:00Z,10,Cape Town,120,Keyboard,Accessories,45,5,0,225,Eft,Cashier_15,3054,225
101204,2026-02-02T00:00:00Z,2,Johannesburg,121,Laptop,Electronics,1200,4,5,4560,Card,Cashier_5,2641,4560
101205,2026-01-06T00:00:00Z,3,Cape Town,126,Laptop,Electronics,1200,4,10,4320,Eft,Cashier_11,4965,4320
101206,2026-02-26T00:00:00Z,8,Cape Town,260,Laptop,Electronics,1200,3,10,3240,Cash,Cashier_10,1073,3240
101207,2026-02-28T00:00:00Z,6,Cape Town,242,Monitor,Electronics,300,4,0,1200,Card,Cashier_31,2416,1200
101208,2026-01-09T00:00:00Z,6,Pretoria,214,Mouse,Accessories,25,3,5,71.25,Card,Cashier_32,4067,71.25
101209,2026-03-18T00:00:00Z,1,Cape Town,246,Laptop,Electronics,1200,3,10,3240,Card,Cashier_24,4605,3240
101210,2026-02-10T00:00:00Z,7,Cape Town,124,Monitor,Electronics,300,4,10,1080,Card,Cashier_23,2697,1080
101211,2026-01-03T00:00:00Z,3,Cape Town,244,Laptop,Electronics,1200,3,5,3420,Eft,Cashier_35,4041,3420
101212,2026-02-08T00:00:00Z,5,Cape Town,181,Mouse,Accessories,25,4,5,95,Card,Cashier_4,3788,95
101213,2026-03-29T00:00:00Z,3,Durban,290,Laptop,Electronics,1200,3,10,3240,Cash,Cashier_39,1416,3240
101214,2026-01-08T00:00:00Z,5,Durban,219,Keyboard,Accessories,45,5,5,213.75,Eft,Cashier_40,1131,213.75
101215,2026-01-06T00:00:00Z,7,Durban,227,Keyboard,Accessories,45,3,5,128.25,Card,Cashier_13,1444,128.25
101216,2026-02-02T00:00:00Z,9,Pretoria,120,Laptop,Electronics,1200,5,0,6000,Eft,Cashier_22,4116,6000
101217,2026-03-20T00:00:00Z,7,Cape Town,273,Laptop,Electronics,1200,5,0,6000,Cash,Cashier_8,4693,6000
101218,2026-03-17T00:00:00Z,6,Johannesburg,246,Keyboard,Accessories,45,5,0,225,Cash,Cashier_12,2961,225
101219,2026-01-22T00:00:00Z,5,Durban,124,Keyboard,Accessories,45,2,0,90,Eft,Cashier_18,1632,90
101220,2026-01-05T00:00:00Z,3,Johannesburg,156,Mouse,Accessories,25,1,0,25,Card,Cashier_36,3218,25
101221,2026-03-10T00:00:00Z,2,Cape Town,182,Keyboard,Accessories,45,5,0,225,Card,Cashier_28,1867,225
101222,2026-01-03T00:00:00Z,8,Johannesburg,175,Laptop,Electronics,1200,2,0,2400,Cash,Cashier_10,3039,2400
101223,2026-01-24T00:00:00Z,9,Cape Town,211,Keyboard,Accessories,45,4,5,171,Cash,Cashier_19,3621,171
101224,2026-02-24T00:00:00Z,3,Cape Town,191,Mouse,Accessories,25,2,10,45,Card,Cashier_26,2724,45
101225,2026-02-20T00:00:00Z,8,Durban,158,Keyboard,Accessories,45,5,5,213.75,Eft,Cashier_16,1537,213.75
101226,2026-02-23T00:00:00Z,4,Pretoria,178,Laptop,Electronics,1200,5,5,5700,Card,Cashier_34,3139,5700
101227,2026-02-24T00:00:00Z,10,Pretoria,226,Keyboard,Accessories,45,1,0,45,Card,Cashier_29,1721,45
101228,2026-03-29T00:00:00Z,2,Johannesburg,227,Mouse,Accessories,25,5,5,118.75,Card,Cashier_1,2199,118.75
101229,2026-02-14T00:00:00Z,8,Cape Town,222,Keyboard,Accessories,45,3,0,135,Eft,Cashier_5,2758,135
101230,2026-01-16T00:00:00Z,5,Johannesburg,210,Laptop,Electronics,1200,5,0,6000,Eft,Cashier_32,3025,6000
101231,2026-02-08T00:00:00Z,5,Johannesburg,143,Mouse,Accessories,25,3,5,71.25,Eft,Cashier_6,3276,71.25
101232,2026-01-07T00:00:00Z,3,Durban,233,Keyboard,Accessories,45,5,0,225,Cash,Cashier_31,4839,225
101233,2026-01-11T00:00:00Z,6,Cape Town,207,Laptop,Electronics,1200,5,0,6000,Eft,Cashier_23,3864,6000
101234,2026-01-10T00:00:00Z,3,Cape Town,205,Laptop,Electronics,1200,5,0,6000,Card,Cashier_14,4433,6000
101235,2026-01-31T00:00:00Z,1,Durban,241,Monitor,Electronics,300,5,10,1350,Cash,Cashier_30,3240,1350
101236,2026-02-13T00:00:00Z,9,Johannesburg,227,Mouse,Accessories,25,3,5,71.25,Cash,Cashier_14,2161,71.25
101237,2026-01-31T00:00:00Z,10,Durban,244,Keyboard,Accessories,45,5,10,202.5,Cash,Cashier_4,1616,202.5
101238,2026-01-18T00:00:00Z,7,Johannesburg,282,Monitor,Electronics,300,4,0,1200,Card,Cashier_2,4248,1200
101239,2026-01-28T00:00:00Z,9,Cape Town,266,Monitor,Electronics,300,2,0,600,Card,Cashier_38,1138,600
101240,2026-02-25T00:00:00Z,8,Cape Town,277,Monitor,Electronics,300,2,0,600,Card,Cashier_9,4110,600
101241,2026-02-04T00:00:00Z,9,Durban,138,Mouse,Accessories,25,1,10,22.5,Eft,Cashier_36,3614,22.5
101242,2026-01-12T00:00:00Z,7,Pretoria,100,Laptop,Electronics,1200,2,5,2280,Cash,Cashier_39,2346,2280
101243,2026-03-29T00:00:00Z,1,Cape Town,213,Laptop,Electronics,1200,5,0,6000,Card,Cashier_24,1038,6000
101244,2026-03-23T00:00:00Z,9,Durban,178,Mouse,Accessories,25,5,5,118.75,Card,Cashier_23,4468,118.75
101245,2026-02-18T00:00:00Z,2,Johannesburg,198,Mouse,Accessories,25,1,0,25,Eft,Cashier_1,4404,25
101246,2026-02-02T00:00:00Z,7,Durban,173,Monitor,Electronics,300,5,0,1500,Cash,Cashier_18,1112,1500
101247,2026-01-07T00:00:00Z,6,Cape Town,121,Keyboard,Accessories,45,5,0,225,Card,Cashier_1,2021,225
101248,2026-03-06T00:00:00Z,10,Cape Town,268,Monitor,Electronics,300,1,5,285,Card,Cashier_35,4126,285
101249,2026-03-12T00:00:00Z,4,Cape Town,107,Keyboard,Accessories,45,2,5,85.5,Card,Cashier_21,3134,85.5
101250,2026-01-11T00:00:00Z,7,Cape Town,209,Monitor,Electronics,300,2,10,540,Eft,Cashier_15,1764,540
101251,2026-01-05T00:00:00Z,6,Durban,210,Mouse,Accessories,25,1,0,25,Eft,Cashier_22,1718,25
101252,2026-01-11T00:00:00Z,8,Cape Town,288,Mouse,Accessories,25,5,0,125,Eft,Cashier_23,4893,125
101253,2026-01-02T00:00:00Z,4,Johannesburg,295,Mouse,Accessories,25,3,0,75,Cash,Cashier_12,1183,75
101254,2026-03-24T00:00:00Z,9,Cape Town,262,Keyboard,Accessories,45,2,0,90,Eft,Cashier_30,4387,90
101255,2026-02-04T00:00:00Z,10,Cape Town,186,Monitor,Electronics,300,5,10,1350,Eft,Cashier_20,2724,1350
101256,2026-02-10T00:00:00Z,1,Cape Town,112,Monitor,Electronics,300,5,10,1350,Cash,Cashier_19,1963,1350
101257,2026-01-03T00:00:00Z,9,Cape Town,276,Mouse,Accessories,25,1,0,25,Eft,Cashier_39,2716,25
101258,2026-02-26T00:00:00Z,7,Cape Town,204,Mouse,Accessories,25,3,0,75,Card,Cashier_14,1516,75
101259,2026-01-24T00:00:00Z,10,Johannesburg,241,Monitor,Electronics,300,2,0,600,Cash,Cashier_33,2389,600
101260,2026-03-15T00:00:00Z,1,Cape Town,139,Mouse,Accessories,25,2,10,45,Card,Cashier_18,4103,45
101261,2026-01-24T00:00:00Z,7,Pretoria,205,Keyboard,Accessories,45,3,10,121.5,Eft,Cashier_9,4539,121.5
101262,2026-02-27T00:00:00Z,9,Durban,176,Monitor,Electronics,300,5,10,1350,Eft,Cashier_12,4000,1350
101263,2026-02-24T00:00:00Z,5,Durban,224,Keyboard,Accessories,45,1,10,40.5,Card,Cashier_29,4268,40.5
101264,2026-03-16T00:00:00Z,10,Durban,224,Monitor,Electronics,300,3,0,900,Eft,Cashier_13,4107,900
101265,2026-03-24T00:00:00Z,5,Durban,229,Mouse,Accessories,25,4,0,100,Eft,Cashier_8,3911,100
101266,2026-02-06T00:00:00Z,10,Cape Town,179,Keyboard,Accessories,45,5,0,225,Eft,Cashier_14,2345,225
101267,2026-02-15T00:00:00Z,10,Cape Town,197,Laptop,Electronics,1200,4,5,4560,Eft,Cashier_9,1322,4560
101268,2026-01-21T00:00:00Z,6,Cape Town,281,Laptop,Electronics,1200,3,10,3240,Eft,Cashier_38,1527,3240
101269,2026-01-07T00:00:00Z,4,Johannesburg,129,Laptop,Electronics,1200,4,0,4800,Eft,Cashier_5,4589,4800
101270,2026-02-24T00:00:00Z,5,Johannesburg,271,Laptop,Electronics,1200,2,0,2400,Card,Cashier_31,4423,2400
101271,2026-02-17T00:00:00Z,9,Durban,257,Mouse,Accessories,25,4,5,95,Eft,Cashier_29,4776,95
101272,2026-01-18T00:00:00Z,5,Cape Town,199,Mouse,Accessories,25,5,5,118.75,Card,Cashier_35,4743,118.75
101273,2026-01-03T00:00:00Z,9,Cape Town,249,Keyboard,Accessories,45,2,0,90,Eft,Cashier_16,3315,90
101274,2026-03-17T00:00:00Z,4,Pretoria,151,Monitor,Electronics,300,5,10,1350,Eft,Cashier_25,2652,1350
101275,2026-02-19T00:00:00Z,10,Durban,236,Keyboard,Accessories,45,4,0,180,Card,Cashier_34,2095,180
101276,2026-03-13T00:00:00Z,4,Cape Town,222,Mouse,Accessories,25,4,10,90,Cash,Cashier_20,3594,90
101277,2026-02-02T00:00:00Z,5,Johannesburg,228,Laptop,Electronics,1200,5,10,5400,Eft,Cashier_26,3052,5400
101278,2026-03-10T00:00:00Z,2,Johannesburg,190,Mouse,Accessories,25,1,10,22.5,Eft,Cashier_34,2436,22.5
101279,2026-03-21T00:00:00Z,3,Pretoria,247,Keyboard,Accessories,45,4,0,180,Card,Cashier_5,1566,180
101280,2026-01-18T00:00:00Z,7,Pretoria,266,Monitor,Electronics,300,3,0,900,Card,Cashier_27,4626,900
101281,2026-03-11T00:00:00Z,4,Durban,208,Monitor,Electronics,300,5,10,1350,Cash,Cashier_10,1902,1350
101282,2026-03-25T00:00:00Z,2,Cape Town,199,Monitor,Electronics,300,3,10,810,Eft,Cashier_1,1836,810
101283,2026-02-23T00:00:00Z,4,Johannesburg,190,Laptop,Electronics,1200,2,10,2160,Eft,Cashier_23,2240,2160
101284,2026-01-19T00:00:00Z,8,Cape Town,296,Monitor,Electronics,300,4,5,1140,Card,Cashier_38,1172,1140
101285,2026-03-13T00:00:00Z,1,Durban,137,Keyboard,Accessories,45,1,10,40.5,Eft,Cashier_9,1730,40.5
101286,2026-01-23T00:00:00Z,8,Johannesburg,124,Keyboard,Accessories,45,2,0,90,Cash,Cashier_26,4384,90
101287,2026-01-12T00:00:00Z,8,Cape Town,217,Mouse,Accessories,25,5,5,118.75,Card,Cashier_1,2755,118.75
101288,2026-02-05T00:00:00Z,8,Pretoria,181,Monitor,Electronics,300,4,0,1200,Eft,Cashier_10,4317,1200
101289,2026-03-11T00:00:00Z,7,Pretoria,220,Monitor,Electronics,300,1,10,270,Eft,Cashier_28,4201,270
101290,2026-01-07T00:00:00Z,9,Cape Town,275,Laptop,Electronics,1200,1,10,1080,Eft,Cashier_30,1821,1080
101291,2026-03-03T00:00:00Z,9,Johannesburg,238,Mouse,Accessories,25,3,10,67.5,Eft,Cashier_2,3206,67.5
101292,2026-03-20T00:00:00Z,6,Johannesburg,212,Monitor,Electronics,300,4,10,1080,Eft,Cashier_30,3570,1080
101293,2026-03-27T00:00:00Z,2,Durban,299,Keyboard,Accessories,45,2,10,81,Card,Cashier_24,3202,81
101294,2026-03-13T00:00:00Z,7,Johannesburg,119,Keyboard,Accessories,45,4,10,162,Eft,Cashier_4,3798,162
101295,2026-01-02T00:00:00Z,8,Durban,176,Monitor,Electronics,300,2,10,540,Cash,Cashier_11,4108,540
101296,2026-01-03T00:00:00Z,10,Pretoria,285,Keyboard,Accessories,45,5,10,202.5,Cash,Cashier_7,4223,202.5
101297,2026-03-25T00:00:00Z,5,Pretoria,217,Keyboard,Accessories,45,3,0,135,Eft,Cashier_1,2378,135
101298,2026-03-23T00:00:00Z,6,Johannesburg,228,Keyboard,Accessories,45,3,0,135,Eft,Cashier_31,4050,135
101299,2026-02-21T00:00:00Z,3,Cape Town,228,Laptop,Electronics,1200,2,0,2400,Card,Cashier_5,1101,2400
101300,2026-01-03T00:00:00Z,5,Durban,291,Laptop,Electronics,1200,4,10,4320,Card,Cashier_1,2045,4320
101301,2026-03-31T00:00:00Z,5,Cape Town,114,Mouse,Accessories,25,2,10,45,Card,Cashier_23,2733,45
101302,2026-03-02T00:00:00Z,9,Pretoria,252,Keyboard,Accessories,45,4,0,180,Cash,Cashier_10,3111,180
101303,2026-03-08T00:00:00Z,3,Cape Town,259,Monitor,Electronics,300,1,5,285,Eft,Cashier_18,2571,285
101304,2026-03-12T00:00:00Z,7,Johannesburg,129,Monitor,Electronics,300,5,10,1350,Eft,Cashier_23,1104,1350
101305,2026-02-05T00:00:00Z,6,Cape Town,270,Mouse,Accessories,25,2,0,50,Eft,Cashier_26,2376,50
101306,2026-02-20T00:00:00Z,6,Cape Town,133,Keyboard,Accessories,45,1,0,45,Card,Cashier_3,1294,45
101307,2026-03-20T00:00:00Z,2,Cape Town,286,Keyboard,Accessories,45,4,10,162,Card,Cashier_19,1816,162
101308,2026-02-11T00:00:00Z,3,Cape Town,176,Keyboard,Accessories,45,2,0,90,Cash,Cashier_2,1935,90
101309,2026-02-14T00:00:00Z,6,Johannesburg,114,Laptop,Electronics,1200,5,10,5400,Eft,Cashier_27,1555,5400
101310,2026-03-10T00:00:00Z,10,Johannesburg,167,Laptop,Electronics,1200,3,0,3600,Eft,Cashier_17,2784,3600
101311,2026-02-09T00:00:00Z,6,Johannesburg,157,Laptop,Electronics,1200,1,0,1200,Eft,Cashier_24,3464,1200
101312,2026-01-10T00:00:00Z,3,Durban,246,Keyboard,Accessories,45,2,0,90,Eft,Cashier_36,2596,90
101313,2026-01-29T00:00:00Z,2,Durban,284,Mouse,Accessories,25,1,10,22.5,Cash,Cashier_33,1886,22.5
101314,2026-03-29T00:00:00Z,4,Cape Town,253,Keyboard,Accessories,45,1,10,40.5,Cash,Cashier_29,4934,40.5
101315,2026-01-22T00:00:00Z,1,Johannesburg,128,Keyboard,Accessories,45,5,0,225,Card,Cashier_14,2208,225
101316,2026-03-21T00:00:00Z,9,Johannesburg,257,Monitor,Electronics,300,2,5,570,Card,Cashier_22,1983,570
101317,2026-01-31T00:00:00Z,6,Durban,123,Keyboard,Accessories,45,4,0,180,Eft,Cashier_38,4333,180
101318,2026-01-30T00:00:00Z,6,Cape Town,140,Mouse,Accessories,25,5,5,118.75,Card,Cashier_35,1651,118.75
101319,2026-01-23T00:00:00Z,1,Durban,104,Keyboard,Accessories,45,3,5,128.25,Eft,Cashier_7,1447,128.25
101320,2026-01-28T00:00:00Z,5,Durban,272,Keyboard,Accessories,45,5,5,213.75,Card,Cashier_11,2970,213.75
101321,2026-01-08T00:00:00Z,6,Durban,167,Monitor,Electronics,300,4,0,1200,Card,Cashier_26,2475,1200
101322,2026-02-16T00:00:00Z,2,Cape Town,150,Mouse,Accessories,25,5,5,118.75,Cash,Cashier_8,1279,118.75
101323,2026-01-19T00:00:00Z,9,Johannesburg,215,Laptop,Electronics,1200,5,10,5400,Eft,Cashier_36,2455,5400
101324,2026-03-26T00:00:00Z,7,Cape Town,263,Mouse,Accessories,25,4,10,90,Eft,Cashier_8,2359,90
101325,2026-03-30T00:00:00Z,9,Pretoria,236,Mouse,Accessories,25,1,0,25,Eft,Cashier_40,1386,25
101326,2026-01-07T00:00:00Z,4,Cape Town,128,Mouse,Accessories,25,3,10,67.5,Eft,Cashier_34,4568,67.5
101327,2026-02-24T00:00:00Z,4,Johannesburg,159,Monitor,Electronics,300,2,5,570,Cash,Cashier_16,4117,570
101328,2026-02-17T00:00:00Z,5,Cape Town,268,Laptop,Electronics,1200,2,0,2400,Card,Cashier_2,4825,2400
101329,2026-01-26T00:00:00Z,7,Cape Town,230,Keyboard,Accessories,45,2,5,85.5,Card,Cashier_35,1371,85.5
101330,2026-02-17T00:00:00Z,8,Durban,146,Keyboard,Accessories,45,5,0,225,Cash,Cashier_39,2598,225
101331,2026-01-24T00:00:00Z,8,Johannesburg,109,Mouse,Accessories,25,1,0,25,Card,Cashier_7,2858,25
101332,2026-01-20T00:00:00Z,7,Pretoria,162,Mouse,Accessories,25,1,5,23.75,Cash,Cashier_6,1791,23.75
101333,2026-02-16T00:00:00Z,9,Pretoria,137,Mouse,Accessories,25,2,10,45,Eft,Cashier_18,2664,45
101334,2026-02-24T00:00:00Z,2,Cape Town,139,Keyboard,Accessories,45,3,10,121.5,Card,Cashier_4,4974,121.5
101335,2026-03-26T00:00:00Z,8,Cape Town,245,Monitor,Electronics,300,4,0,1200,Cash,Cashier_32,2923,1200
101336,2026-03-26T00:00:00Z,8,Durban,117,Mouse,Accessories,25,3,0,75,Cash,Cashier_9,1512,75
101337,2026-03-29T00:00:00Z,8,Johannesburg,260,Laptop,Electronics,1200,4,0,4800,Eft,Cashier_29,2399,4800
101338,2026-03-18T00:00:00Z,6,Johannesburg,255,Mouse,Accessories,25,1,5,23.75,Card,Cashier_38,3994,23.75
101339,2026-02-05T00:00:00Z,1,Durban,300,Laptop,Electronics,1200,1,0,1200,Card,Cashier_21,4404,1200
101340,2026-01-23T00:00:00Z,7,Pretoria,210,Monitor,Electronics,300,4,0,1200,Eft,Cashier_1,1802,1200
101341,2026-01-23T00:00:00Z,6,Durban,156,Monitor,Electronics,300,3,0,900,Eft,Cashier_33,3494,900
101342,2026-02-28T00:00:00Z,6,Cape Town,145,Mouse,Accessories,25,1,0,25,Cash,Cashier_18,4263,25
101343,2026-01-03T00:00:00Z,5,Durban,283,Laptop,Electronics,1200,1,0,1200,Cash,Cashier_9,3285,1200
101344,2026-03-08T00:00:00Z,3,Johannesburg,180,Monitor,Electronics,300,5,10,1350,Card,Cashier_19,3599,1350
101345,2026-01-12T00:00:00Z,9,Cape Town,274,Laptop,Electronics,1200,3,0,3600,Card,Cashier_30,3131,3600
101346,2026-02-26T00:00:00Z,9,Durban,237,Monitor,Electronics,300,1,0,300,Eft,Cashier_7,1257,300
101347,2026-02-13T00:00:00Z,1,Cape Town,291,Keyboard,Accessories,45,3,5,128.25,Card,Cashier_7,2810,128.25
101348,2026-01-21T00:00:00Z,2,Durban,280,Laptop,Electronics,1200,1,10,1080,Card,Cashier_7,4244,1080
101349,2026-01-30T00:00:00Z,6,Cape Town,138,Laptop,Electronics,1200,2,5,2280,Eft,Cashier_26,2422,2280
101350,2026-03-08T00:00:00Z,5,Pretoria,165,Keyboard,Accessories,45,5,0,225,Eft,Cashier_4,3437,225
101351,2026-02-10T00:00:00Z,8,Pretoria,102,Mouse,Accessories,25,2,5,47.5,Cash,Cashier_22,1774,47.5
101352,2026-01-12T00:00:00Z,1,Johannesburg,226,Laptop,Electronics,1200,4,0,4800,Card,Cashier_5,2885,4800
101353,2026-02-18T00:00:00Z,1,Durban,212,Mouse,Accessories,25,2,5,47.5,Card,Cashier_40,2277,47.5
101354,2026-03-22T00:00:00Z,6,Cape Town,136,Monitor,Electronics,300,3,0,900,Card,Cashier_4,1659,900
101355,2026-03-22T00:00:00Z,2,Pretoria,297,Laptop,Electronics,1200,1,0,1200,Eft,Cashier_5,4422,1200
101356,2026-03-06T00:00:00Z,3,Johannesburg,200,Laptop,Electronics,1200,2,0,2400,Eft,Cashier_16,2966,2400
101357,2026-01-13T00:00:00Z,5,Cape Town,151,Laptop,Electronics,1200,2,0,2400,Card,Cashier_40,2764,2400
101358,2026-02-09T00:00:00Z,2,Cape Town,232,Laptop,Electronics,1200,5,0,6000,Eft,Cashier_8,3521,6000
101359,2026-02-21T00:00:00Z,6,Pretoria,231,Laptop,Electronics,1200,3,10,3240,Eft,Cashier_2,1380,3240
101360,2026-01-24T00:00:00Z,2,Johannesburg,166,Mouse,Accessories,25,3,5,71.25,Eft,Cashier_18,4582,71.25
101361,2026-03-30T00:00:00Z,1,Pretoria,137,Laptop,Electronics,1200,2,10,2160,Cash,Cashier_4,4684,2160
101362,2026-02-14T00:00:00Z,6,Cape Town,141,Monitor,Electronics,300,1,0,300,Cash,Cashier_27,3064,300
101363,2026-03-14T00:00:00Z,1,Johannesburg,223,Mouse,Accessories,25,3,10,67.5,Eft,Cashier_7,4143,67.5
101364,2026-02-19T00:00:00Z,2,Johannesburg,268,Keyboard,Accessories,45,3,0,135,Cash,Cashier_15,2785,135
101365,2026-01-31T00:00:00Z,4,Pretoria,121,Keyboard,Accessories,45,2,10,81,Eft,Cashier_6,1291,81
101366,2026-02-23T00:00:00Z,8,Pretoria,231,Monitor,Electronics,300,5,5,1425,Eft,Cashier_3,2844,1425
101367,2026-01-22T00:00:00Z,5,Johannesburg,297,Monitor,Electronics,300,3,5,855,Card,Cashier_9,4268,855
101368,2026-03-22T00:00:00Z,7,Cape Town,224,Monitor,Electronics,300,3,0,900,Card,Cashier_7,4709,900
101369,2026-03-09T00:00:00Z,4,Durban,291,Mouse,Accessories,25,5,10,112.5,Eft,Cashier_5,1792,112.5
101370,2026-03-04T00:00:00Z,3,Johannesburg,124,Mouse,Accessories,25,1,0,25,Card,Cashier_8,2081,25
101371,2026-01-26T00:00:00Z,1,Cape Town,299,Monitor,Electronics,300,4,10,1080,Eft,Cashier_19,2691,1080
101372,2026-01-30T00:00:00Z,8,Cape Town,250,Keyboard,Accessories,45,2,5,85.5,Cash,Cashier_15,1005,85.5
101373,2026-03-07T00:00:00Z,4,Pretoria,276,Keyboard,Accessories,45,5,10,202.5,Cash,Cashier_26,1773,202.5
101374,2026-03-03T00:00:00Z,10,Durban,280,Monitor,Electronics,300,1,0,300,Cash,Cashier_24,3443,300
101375,2026-03-14T00:00:00Z,5,Cape Town,226,Keyboard,Accessories,45,3,5,128.25,Eft,Cashier_40,2041,128.25
101376,2026-01-15T00:00:00Z,2,Johannesburg,187,Monitor,Electronics,300,4,0,1200,Card,Cashier_6,4402,1200
101377,2026-01-25T00:00:00Z,4,Johannesburg,299,Mouse,Accessories,25,3,5,71.25,Eft,Cashier_39,1710,71.25
101378,2026-01-23T00:00:00Z,2,Cape Town,167,Keyboard,Accessories,45,4,0,180,Eft,Cashier_1,2909,180
101379,2026-01-31T00:00:00Z,1,Pretoria,196,Laptop,Electronics,1200,2,0,2400,Cash,Cashier_11,3039,2400
101380,2026-02-22T00:00:00Z,2,Cape Town,224,Monitor,Electronics,300,3,10,810,Card,Cashier_27,1484,810
101381,2026-02-22T00:00:00Z,2,Cape Town,190,Monitor,Electronics,300,4,0,1200,Card,Cashier_13,4988,1200
101382,2026-03-08T00:00:00Z,4,Durban,111,Monitor,Electronics,300,3,10,810,Eft,Cashier_23,3952,810
101383,2026-03-20T00:00:00Z,7,Pretoria,292,Mouse,Accessories,25,5,0,125,Card,Cashier_38,1145,125
101384,2026-03-25T00:00:00Z,10,Cape Town,213,Monitor,Electronics,300,1,5,285,Eft,Cashier_3,4128,285
101385,2026-01-22T00:00:00Z,10,Cape Town,201,Monitor,Electronics,300,4,10,1080,Card,Cashier_22,4252,1080
101386,2026-01-24T00:00:00Z,8,Durban,174,Mouse,Accessories,25,2,0,50,Card,Cashier_31,2581,50
101387,2026-02-07T00:00:00Z,5,Johannesburg,220,Mouse,Accessories,25,4,10,90,Eft,Cashier_13,1999,90
101388,2026-03-08T00:00:00Z,7,Johannesburg,126,Mouse,Accessories,25,3,0,75,Card,Cashier_21,3164,75
101389,2026-01-27T00:00:00Z,2,Pretoria,208,Mouse,Accessories,25,2,0,50,Cash,Cashier_4,1342,50
101390,2026-01-03T00:00:00Z,4,Cape Town,243,Mouse,Accessories,25,4,5,95,Eft,Cashier_21,2177,95
101391,2026-03-07T00:00:00Z,3,Cape Town,106,Keyboard,Accessories,45,1,5,42.75,Card,Cashier_2,2655,42.75
101392,2026-01-15T00:00:00Z,6,Durban,144,Keyboard,Accessories,45,3,5,128.25,Card,Cashier_1,3164,128.25
101393,2026-01-25T00:00:00Z,5,Cape Town,285,Mouse,Accessories,25,2,0,50,Card,Cashier_16,4480,50
101394,2026-03-24T00:00:00Z,4,Cape Town,111,Mouse,Accessories,25,4,10,90,Eft,Cashier_36,4512,90
101395,2026-03-05T00:00:00Z,8,Cape Town,117,Mouse,Accessories,25,4,5,95,Card,Cashier_37,1105,95
101396,2026-02-23T00:00:00Z,8,Cape Town,153,Keyboard,Accessories,45,2,10,81,Cash,Cashier_22,2949,81
101397,2026-01-18T00:00:00Z,4,Pretoria,247,Laptop,Electronics,1200,1,0,1200,Cash,Cashier_7,1529,1200
101398,2026-03-01T00:00:00Z,3,Cape Town,133,Mouse,Accessories,25,4,10,90,Card,Cashier_38,1149,90
101399,2026-01-19T00:00:00Z,8,Pretoria,277,Keyboard,Accessories,45,2,0,90,Card,Cashier_5,1274,90
101400,2026-03-12T00:00:00Z,6,Cape Town,147,Mouse,Accessories,25,4,10,90,Card,Cashier_24,2967,90
101401,2026-01-18T00:00:00Z,9,Cape Town,120,Mouse,Accessories,25,4,10,90,Eft,Cashier_16,2803,90
101402,2026-01-25T00:00:00Z,3,Pretoria,176,Monitor,Electronics,300,3,0,900,Cash,Cashier_21,1618,900
101403,2026-01-17T00:00:00Z,8,Pretoria,182,Laptop,Electronics,1200,1,5,1140,Card,Cashier_21,1798,1140
101404,2026-03-18T00:00:00Z,10,Johannesburg,249,Mouse,Accessories,25,2,10,45,Cash,Cashier_39,3867,45
101405,2026-01-01T00:00:00Z,4,Durban,277,Monitor,Electronics,300,3,5,855,Eft,Cashier_26,1931,855
101406,2026-03-25T00:00:00Z,10,Johannesburg,154,Keyboard,Accessories,45,5,0,225,Cash,Cashier_23,4552,225
101407,2026-02-23T00:00:00Z,8,Cape Town,300,Keyboard,Accessories,45,3,10,121.5,Eft,Cashier_6,3884,121.5
101408,2026-02-04T00:00:00Z,8,Pretoria,297,Mouse,Accessories,25,3,5,71.25,Card,Cashier_23,3023,71.25
101409,2026-03-23T00:00:00Z,3,Cape Town,173,Mouse,Accessories,25,2,10,45,Eft,Cashier_24,2616,45
101410,2026-03-15T00:00:00Z,1,Johannesburg,251,Keyboard,Accessories,45,2,5,85.5,Eft,Cashier_20,1453,85.5
101411,2026-01-12T00:00:00Z,4,Johannesburg,273,Keyboard,Accessories,45,4,10,162,Eft,Cashier_7,1988,162
101412,2026-01-03T00:00:00Z,6,Cape Town,161,Laptop,Electronics,1200,1,0,1200,Card,Cashier_24,4650,1200
101413,2026-03-19T00:00:00Z,6,Johannesburg,221,Laptop,Electronics,1200,1,5,1140,Card,Cashier_14,3399,1140
101414,2026-03-22T00:00:00Z,2,Cape Town,179,Monitor,Electronics,300,1,5,285,Eft,Cashier_20,2789,285
101415,2026-03-10T00:00:00Z,4,Pretoria,230,Laptop,Electronics,1200,2,10,2160,Eft,Cashier_32,4186,2160
101416,2026-02-20T00:00:00Z,5,Pretoria,237,Monitor,Electronics,300,4,0,1200,Cash,Cashier_7,4847,1200
