TransactionID,Date,Account,Type,Category,Subcategory,Amount,VendorClient,Description,PaymentMethod,Department,City,Month,Revenue,Expense
301167,2026-03-15,Business,Expense,Consulting,Consulting Sub,-11956,Entity_908,Consulting Transaction,Card,Admin,Pretoria,2026-03,0,11956
301168,2026-01-04,Card,Expense,Rent,Rent Sub,-7159,Entity_625,Rent Transaction,Card,Operations,Pretoria,2026-01,0,7159
301169,2026-03-24,Card,Expense,Consulting,Consulting Sub,-655,Entity_485,Consulting Transaction,Cash,Admin,Cape Town,2026-03,0,655
301170,2026-01-03,Business,Expense,Marketing,Marketing Sub,-15613,Entity_277,Marketing Transaction,Eft,Operations,Pretoria,2026-01,0,15613
301171,2026-03-11,Business,Expense,Utilities,Utilities Sub,-17748,Entity_801,Utilities Transaction,Card,Operations,Durban,2026-03,0,17748
301172,2026-03-26,Card,Expense,Sales,Sales Sub,-5239,Entity_350,Sales Transaction,Eft,Sales,Cape Town,2026-03,0,5239
301173,2026-01-18,Card,Income,Sales,Sales Sub,10323,Entity_20,Sales Transaction,Eft,Sales,Cape Town,2026-01,10323,0
301174,2026-03-01,Card,Income,Sales,Sales Sub,15522,Entity_715,Sales Transaction,Eft,Sales,Pretoria,2026-03,15522,0
301175,2026-01-31,Business,Expense,Software,Software Sub,-14558,Entity_420,Software Transaction,Eft,Admin,Pretoria,2026-01,0,14558
301176,2026-03-12,Card,Income,Rent,Rent Sub,13703,Entity_502,Rent Transaction,Cash,Admin,Pretoria,2026-03,13703,0
301177,2026-03-29,Business,Income,Software,Software Sub,6833,Entity_798,Software Transaction,Eft,Sales,Pretoria,2026-03,6833,0
301178,2026-02-20,Card,Expense,Consulting,Consulting Sub,-1321,Entity_627,Consulting Transaction,Eft,Admin,Cape Town,2026-02,0,1321
301179,2026-02-03,Card,Expense,Software,Software Sub,-1281,Entity_164,Software Transaction,Eft,Sales,Pretoria,2026-02,0,1281
301180,2026-01-07,Business,Income,Software,Software Sub,18685,Entity_943,Software Transaction,Card,Sales,Cape Town,2026-01,18685,0
301181,2026-01-23,Business,Income,Marketing,Marketing Sub,15143,Entity_764,Marketing Transaction,Card,Operations,Pretoria,2026-01,15143,0
301182,2026-02-17,Business,Expense,Marketing,Marketing Sub,-13088,Entity_813,Marketing Transaction,Eft,Sales,Durban,2026-02,0,13088
301183,2026-02-09,Card,Income,Marketing,Marketing Sub,2519,Entity_771,Marketing Transaction,Cash,Sales,Durban,2026-02,2519,0
301184,2026-02-21,Business,Income,Utilities,Utilities Sub,6893,Entity_936,Utilities Transaction,Eft,Operations,Pretoria,2026-02,6893,0
301185,2026-02-08,Business,Income,Rent,Rent Sub,7451,Entity_469,Rent Transaction,Card,Operations,Cape Town,2026-02,7451,0
301186,2026-02-07,Business,Income,Utilities,Utilities Sub,14502,Entity_905,Utilities Transaction,Eft,Admin,Pretoria,2026-02,14502,0
301187,2026-03-06,Business,Income,Travel,Travel Sub,6457,Entity_969,Travel Transaction,Eft,Admin,Cape Town,2026-03,6457,0
301188,2026-03-19,Business,Income,Consulting,Consulting Sub,3037,Entity_840,Consulting Transaction,Eft,Admin,Johannesburg,2026-03,3037,0
301189,2026-02-06,Card,Expense,Sales,Sales Sub,-2726,Entity_821,Sales Transaction,Cash,Operations,Pretoria,2026-02,0,2726
301190,2026-02-08,Card,Expense,Sales,Sales Sub,-1088,Entity_571,Sales Transaction,Card,Admin,Cape Town,2026-02,0,1088
301191,2026-03-13,Card,Expense,Consulting,Consulting Sub,-19637,Entity_293,Consulting Transaction,Eft,Sales,Pretoria,2026-03,0,19637
301192,2026-03-31,Business,Expense,Consulting,Consulting Sub,-17077,Entity_75,Consulting Transaction,Card,Admin,Durban,2026-03,0,17077
301193,2026-03-22,Business,Income,Utilities,Utilities Sub,18034,Entity_627,Utilities Transaction,Eft,Operations,Cape Town,2026-03,18034,0
301194,2026-01-10,Business,Expense,Rent,Rent Sub,-4331,Entity_706,Rent Transaction,Card,Sales,Durban,2026-01,0,4331
301195,2026-02-26,Business,Income,Sales,Sales Sub,7192,Entity_848,Sales Transaction,Cash,Operations,Pretoria,2026-02,7192,0
301196,2026-03-03,Business,Income,Consulting,Consulting Sub,10221,Entity_122,Consulting Transaction,Card,Sales,Pretoria,2026-03,10221,0
301197,2026-02-11,Business,Expense,Rent,Rent Sub,-916,Entity_873,Rent Transaction,Card,Admin,Johannesburg,2026-02,0,916
301198,2026-01-14,Card,Expense,Rent,Rent Sub,-19670,Entity_1,Rent Transaction,Cash,Operations,Johannesburg,2026-01,0,19670
301199,2026-01-08,Card,Income,Software,Software Sub,16819,Entity_949,Software Transaction,Cash,Operations,Johannesburg,2026-01,16819,0
301200,2026-01-25,Business,Income,Software,Software Sub,5067,Entity_138,Software Transaction,Eft,Admin,Pretoria,2026-01,5067,0
301201,2026-03-17,Card,Income,Sales,Sales Sub,7487,Entity_768,Sales Transaction,Card,Sales,Pretoria,2026-03,7487,0
301202,2026-01-29,Card,Income,Consulting,Consulting Sub,14237,Entity_428,Consulting Transaction,Card,Sales,Cape Town,2026-01,14237,0
301203,2026-01-01,Business,Income,Rent,Rent Sub,2246,Entity_712,Rent Transaction,Card,Operations,Pretoria,2026-01,2246,0
301204,2026-01-20,Card,Expense,Consulting,Consulting Sub,-5697,Entity_381,Consulting Transaction,Cash,Operations,Cape Town,2026-01,0,5697
301205,2026-03-08,Card,Income,Sales,Sales Sub,5187,Entity_661,Sales Transaction,Cash,Admin,Cape Town,2026-03,5187,0
301206,2026-01-27,Business,Income,Marketing,Marketing Sub,9488,Entity_609,Marketing Transaction,Cash,Sales,Durban,2026-01,9488,0
301207,2026-02-27,Business,Expense,Rent,Rent Sub,-14634,Entity_558,Rent Transaction,Eft,Admin,Pretoria,2026-02,0,14634
301208,2026-01-03,Business,Expense,Software,Software Sub,-12824,Entity_358,Software Transaction,Eft,Operations,Pretoria,2026-01,0,12824
301209,2026-02-18,Card,Income,Consulting,Consulting Sub,9111,Entity_378,Consulting Transaction,Cash,Admin,Pretoria,2026-02,9111,0
301210,2026-03-04,Card,Income,Rent,Rent Sub,5306,Entity_214,Rent Transaction,Eft,Operations,Pretoria,2026-03,5306,0
301211,2026-03-01,Business,Income,Utilities,Utilities Sub,18347,Entity_646,Utilities Transaction,Cash,Admin,Cape Town,2026-03,18347,0
301212,2026-03-13,Card,Income,Consulting,Consulting Sub,16653,Entity_188,Consulting Transaction,Eft,Operations,Johannesburg,2026-03,16653,0
301213,2026-02-01,Business,Expense,Travel,Travel Sub,-15648,Entity_388,Travel Transaction,Card,Operations,Pretoria,2026-02,0,15648
301214,2026-01-18,Card,Expense,Sales,Sales Sub,-17589,Entity_768,Sales Transaction,Card,Admin,Durban,2026-01,0,17589
301215,2026-01-22,Card,Expense,Consulting,Consulting Sub,-9264,Entity_733,Consulting Transaction,Eft,Admin,Johannesburg,2026-01,0,9264
301216,2026-02-09,Business,Expense,Travel,Travel Sub,-15734,Entity_892,Travel Transaction,Eft,Sales,Cape Town,2026-02,0,15734
301217,2026-02-02,Business,Income,Rent,Rent Sub,8709,Entity_733,Rent Transaction,Eft,Operations,Cape Town,2026-02,8709,0
301218,2026-03-03,Business,Expense,Software,Software Sub,-14380,Entity_604,Software Transaction,Card,Admin,Durban,2026-03,0,14380
301219,2026-02-21,Card,Expense,Travel,Travel Sub,-8174,Entity_576,Travel Transaction,Eft,Sales,Durban,2026-02,0,8174
301220,2026-02-18,Business,Income,Marketing,Marketing Sub,8516,Entity_104,Marketing Transaction,Eft,Admin,Pretoria,2026-02,8516,0
301221,2026-03-02,Business,Income,Utilities,Utilities Sub,13893,Entity_517,Utilities Transaction,Eft,Admin,Durban,2026-03,13893,0
301222,2026-02-22,Business,Expense,Travel,Travel Sub,-12069,Entity_772,Travel Transaction,Eft,Sales,Cape Town,2026-02,0,12069
301223,2026-03-09,Card,Expense,Sales,Sales Sub,-7632,Entity_831,Sales Transaction,Eft,Admin,Cape Town,2026-03,0,7632
301224,2026-01-06,Business,Income,Consulting,Consulting Sub,1997,Entity_713,Consulting Transaction,Cash,Admin,Johannesburg,2026-01,1997,0
301225,2026-02-07,Card,Income,Consulting,Consulting Sub,5281,Entity_150,Consulting Transaction,Eft,Admin,Cape Town,2026-02,5281,0
301226,2026-03-05,Card,Income,Travel,Travel Sub,9052,Entity_268,Travel Transaction,Card,Admin,Pretoria,2026-03,9052,0
301227,2026-01-26,Card,Income,Software,Software Sub,8506,Entity_539,Software Transaction,Cash,Operations,Cape Town,2026-01,8506,0
301228,2026-01-26,Card,Income,Marketing,Marketing Sub,623,Entity_422,Marketing Transaction,Card,Operations,Cape Town,2026-01,623,0
301229,2026-01-02,Business,Expense,Utilities,Utilities Sub,-10462,Entity_239,Utilities Transaction,Cash,Admin,Pretoria,2026-01,0,10462
301230,2026-02-11,Business,Expense,Travel,Travel Sub,-13557,Entity_181,Travel Transaction,Eft,Operations,Durban,2026-02,0,13557
301231,2026-01-13,Business,Income,Travel,Travel Sub,7904,Entity_148,Travel Transaction,Eft,Admin,Durban,2026-01,7904,0
301232,2026-03-10,Business,Income,Software,Software Sub,2831,Entity_873,Software Transaction,Card,Sales,Cape Town,2026-03,2831,0
301233,2026-02-05,Business,Income,Utilities,Utilities Sub,15247,Entity_593,Utilities Transaction,Cash,Sales,Pretoria,2026-02,15247,0
301234,2026-01-21,Card,Expense,Rent,Rent Sub,-16203,Entity_499,Rent Transaction,Card,Operations,Johannesburg,2026-01,0,16203
301235,2026-02-04,Business,Income,Sales,Sales Sub,5531,Entity_144,Sales Transaction,Eft,Admin,Pretoria,2026-02,5531,0
301236,2026-03-25,Card,Income,Software,Software Sub,4674,Entity_510,Software Transaction,Eft,Admin,Pretoria,2026-03,4674,0
301237,2026-02-17,Business,Income,Utilities,Utilities Sub,9744,Entity_228,Utilities Transaction,Eft,Sales,Durban,2026-02,9744,0
301238,2026-01-12,Card,Income,Consulting,Consulting Sub,8449,Entity_928,Consulting Transaction,Eft,Sales,Durban,2026-01,8449,0
301239,2026-02-14,Business,Income,Marketing,Marketing Sub,7985,Entity_758,Marketing Transaction,Card,Admin,Durban,2026-02,7985,0
301240,2026-02-17,Business,Income,Marketing,Marketing Sub,9970,Entity_612,Marketing Transaction,Eft,Admin,Cape Town,2026-02,9970,0
301241,2026-03-15,Card,Income,Marketing,Marketing Sub,3655,Entity_909,Marketing Transaction,Eft,Operations,Cape Town,2026-03,3655,0
301242,2026-01-04,Business,Expense,Software,Software Sub,-14848,Entity_287,Software Transaction,Card,Operations,Cape Town,2026-01,0,14848
301243,2026-03-27,Card,Income,Rent,Rent Sub,4866,Entity_61,Rent Transaction,Card,Sales,Durban,2026-03,4866,0
301244,2026-02-13,Business,Expense,Consulting,Consulting Sub,-10788,Entity_428,Consulting Transaction,Eft,Sales,Durban,2026-02,0,10788
301245,2026-02-28,Card,Income,Utilities,Utilities Sub,11931,Entity_100,Utilities Transaction,Eft,Operations,Pretoria,2026-02,11931,0
301246,2026-03-06,Business,Expense,Marketing,Marketing Sub,-11321,Entity_656,Marketing Transaction,Cash,Sales,Durban,2026-03,0,11321
301247,2026-02-18,Business,Income,Consulting,Consulting Sub,9533,Entity_902,Consulting Transaction,Cash,Sales,Cape Town,2026-02,9533,0
301248,2026-02-15,Card,Income,Travel,Travel Sub,5426,Entity_281,Travel Transaction,Eft,Operations,Cape Town,2026-02,5426,0
301249,2026-03-07,Business,Expense,Software,Software Sub,-4769,Entity_796,Software Transaction,Eft,Operations,Johannesburg,2026-03,0,4769
301250,2026-03-27,Business,Income,Sales,Sales Sub,4010,Entity_373,Sales Transaction,Card,Admin,Johannesburg,2026-03,4010,0
301251,2026-01-01,Business,Expense,Software,Software Sub,-19213,Entity_278,Software Transaction,Eft,Admin,Durban,2026-01,0,19213
301252,2026-01-23,Card,Expense,Marketing,Marketing Sub,-2767,Entity_921,Marketing Transaction,Cash,Admin,Johannesburg,2026-01,0,2767
301253,2026-01-29,Business,Expense,Marketing,Marketing Sub,-1114,Entity_901,Marketing Transaction,Eft,Admin,Cape Town,2026-01,0,1114
301254,2026-03-01,Business,Income,Marketing,Marketing Sub,4707,Entity_306,Marketing Transaction,Eft,Sales,Durban,2026-03,4707,0
301255,2026-01-07,Business,Expense,Travel,Travel Sub,-13858,Entity_48,Travel Transaction,Eft,Admin,Pretoria,2026-01,0,13858
301256,2026-01-09,Card,Expense,Travel,Travel Sub,-18277,Entity_442,Travel Transaction,Eft,Sales,Cape Town,2026-01,0,18277
301257,2026-01-25,Business,Income,Utilities,Utilities Sub,16628,Entity_721,Utilities Transaction,Eft,Admin,Cape Town,2026-01,16628,0
301258,2026-02-12,Business,Income,Utilities,Utilities Sub,6247,Entity_113,Utilities Transaction,Card,Admin,Pretoria,2026-02,6247,0
301259,2026-02-15,Business,Expense,Utilities,Utilities Sub,-7003,Entity_767,Utilities Transaction,Eft,Admin,Pretoria,2026-02,0,7003
301260,2026-03-22,Business,Expense,Rent,Rent Sub,-13425,Entity_806,Rent Transaction,Eft,Operations,Pretoria,2026-03,0,13425
301261,2026-01-19,Card,Income,Software,Software Sub,3734,Entity_460,Software Transaction,Card,Sales,Cape Town,2026-01,3734,0
301262,2026-01-18,Card,Expense,Consulting,Consulting Sub,-18129,Entity_575,Consulting Transaction,Cash,Sales,Cape Town,2026-01,0,18129
301263,2026-02-01,Business,Income,Utilities,Utilities Sub,1955,Entity_227,Utilities Transaction,Card,Sales,Cape Town,2026-02,1955,0
301264,2026-02-26,Card,Expense,Consulting,Consulting Sub,-9286,Entity_10,Consulting Transaction,Eft,Operations,Cape Town,2026-02,0,9286
301265,2026-03-25,Business,Expense,Sales,Sales Sub,-4038,Entity_513,Sales Transaction,Eft,Admin,Johannesburg,2026-03,0,4038
301266,2026-01-28,Card,Expense,Marketing,Marketing Sub,-16695,Entity_136,Marketing Transaction,Card,Admin,Johannesburg,2026-01,0,16695
301267,2026-01-02,Business,Income,Travel,Travel Sub,16032,Entity_4,Travel Transaction,Eft,Operations,Pretoria,2026-01,16032,0
301268,2026-02-21,Card,Income,Sales,Sales Sub,9127,Entity_950,Sales Transaction,Eft,Admin,Cape Town,2026-02,9127,0
301269,2026-01-13,Card,Income,Utilities,Utilities Sub,13372,Entity_761,Utilities Transaction,Cash,Sales,Pretoria,2026-01,13372,0
301270,2026-03-18,Business,Income,Sales,Sales Sub,14648,Entity_886,Sales Transaction,Card,Admin,Cape Town,2026-03,14648,0
301271,2026-03-11,Card,Expense,Consulting,Consulting Sub,-8068,Entity_566,Consulting Transaction,Eft,Operations,Cape Town,2026-03,0,8068
301272,2026-02-11,Card,Expense,Software,Software Sub,-18272,Entity_740,Software Transaction,Card,Operations,Durban,2026-02,0,18272
301273,2026-03-11,Card,Income,Utilities,Utilities Sub,1380,Entity_286,Utilities Transaction,Eft,Sales,Cape Town,2026-03,1380,0
301274,2026-03-12,Card,Income,Travel,Travel Sub,6116,Entity_906,Travel Transaction,Cash,Admin,Pretoria,2026-03,6116,0
301275,2026-03-13,Business,Income,Sales,Sales Sub,1356,Entity_414,Sales Transaction,Eft,Operations,Pretoria,2026-03,1356,0
301276,2026-01-08,Business,Income,Software,Software Sub,2056,Entity_512,Software Transaction,Card,Sales,Pretoria,2026-01,2056,0
301277,2026-03-08,Business,Expense,Software,Software Sub,-4196,Entity_309,Software Transaction,Card,Sales,Cape Town,2026-03,0,4196
301278,2026-02-13,Card,Income,Rent,Rent Sub,12805,Entity_268,Rent Transaction,Cash,Admin,Pretoria,2026-02,12805,0
301279,2026-03-05,Business,Income,Sales,Sales Sub,6363,Entity_477,Sales Transaction,Cash,Admin,Johannesburg,2026-03,6363,0
301280,2026-03-18,Card,Expense,Software,Software Sub,-9877,Entity_16,Software Transaction,Eft,Sales,Cape Town,2026-03,0,9877
301281,2026-03-23,Card,Income,Consulting,Consulting Sub,10802,Entity_201,Consulting Transaction,Card,Sales,Durban,2026-03,10802,0
301282,2026-03-27,Business,Income,Sales,Sales Sub,9650,Entity_825,Sales Transaction,Eft,Operations,Johannesburg,2026-03,9650,0
301283,2026-02-24,Card,Expense,Travel,Travel Sub,-3533,Entity_34,Travel Transaction,Eft,Sales,Cape Town,2026-02,0,3533
301284,2026-03-11,Business,Expense,Sales,Sales Sub,-3415,Entity_902,Sales Transaction,Cash,Admin,Johannesburg,2026-03,0,3415
301285,2026-03-17,Business,Expense,Travel,Travel Sub,-13425,Entity_254,Travel Transaction,Eft,Admin,Durban,2026-03,0,13425
301286,2026-02-11,Card,Income,Travel,Travel Sub,10823,Entity_912,Travel Transaction,Eft,Admin,Cape Town,2026-02,10823,0
301287,2026-01-15,Card,Income,Sales,Sales Sub,2034,Entity_33,Sales Transaction,Eft,Sales,Johannesburg,2026-01,2034,0
301288,2026-03-20,Business,Income,Utilities,Utilities Sub,18867,Entity_69,Utilities Transaction,Card,Admin,Johannesburg,2026-03,18867,0
301289,2026-03-30,Business,Income,Software,Software Sub,12870,Entity_128,Software Transaction,Card,Admin,Cape Town,2026-03,12870,0
301290,2026-01-04,Card,Expense,Rent,Rent Sub,-1242,Entity_1000,Rent Transaction,Eft,Operations,Johannesburg,2026-01,0,1242
301291,2026-01-08,Business,Income,Travel,Travel Sub,15423,Entity_430,Travel Transaction,Card,Admin,Johannesburg,2026-01,15423,0
301292,2026-03-02,Business,Expense,Rent,Rent Sub,-10811,Entity_676,Rent Transaction,Eft,Sales,Cape Town,2026-03,0,10811
301293,2026-02-15,Business,Expense,Sales,Sales Sub,-9606,Entity_737,Sales Transaction,Cash,Admin,Cape Town,2026-02,0,9606
301294,2026-02-24,Business,Expense,Travel,Travel Sub,-15433,Entity_350,Travel Transaction,Eft,Sales,Cape Town,2026-02,0,15433
301295,2026-02-25,Business,Income,Rent,Rent Sub,8133,Entity_918,Rent Transaction,Card,Operations,Pretoria,2026-02,8133,0
301296,2026-03-10,Business,Expense,Utilities,Utilities Sub,-6510,Entity_18,Utilities Transaction,Card,Admin,Cape Town,2026-03,0,6510
301297,2026-01-28,Business,Expense,Software,Software Sub,-13654,Entity_785,Software Transaction,Eft,Operations,Cape Town,2026-01,0,13654
301298,2026-02-14,Business,Expense,Rent,Rent Sub,-8372,Entity_925,Rent Transaction,Card,Admin,Cape Town,2026-02,0,8372
301299,2026-03-30,Business,Income,Sales,Sales Sub,5862,Entity_730,Sales Transaction,Card,Operations,Cape Town,2026-03,5862,0
301300,2026-02-01,Business,Income,Sales,Sales Sub,9628,Entity_345,Sales Transaction,Card,Operations,Cape Town,2026-02,9628,0
301301,2026-02-12,Card,Income,Consulting,Consulting Sub,16896,Entity_454,Consulting Transaction,Cash,Admin,Johannesburg,2026-02,16896,0
301302,2026-01-30,Card,Income,Consulting,Consulting Sub,3329,Entity_243,Consulting Transaction,Card,Operations,Cape Town,2026-01,3329,0
301303,2026-01-10,Card,Income,Rent,Rent Sub,1557,Entity_265,Rent Transaction,Eft,Operations,Cape Town,2026-01,1557,0
301304,2026-03-11,Business,Income,Consulting,Consulting Sub,13320,Entity_93,Consulting Transaction,Card,Sales,Cape Town,2026-03,13320,0
301305,2026-03-17,Business,Income,Utilities,Utilities Sub,6076,Entity_26,Utilities Transaction,Card,Sales,Durban,2026-03,6076,0
301306,2026-03-20,Business,Income,Consulting,Consulting Sub,13726,Entity_633,Consulting Transaction,Eft,Admin,Johannesburg,2026-03,13726,0
301307,2026-02-18,Card,Expense,Rent,Rent Sub,-5700,Entity_778,Rent Transaction,Eft,Sales,Cape Town,2026-02,0,5700
301308,2026-02-27,Business,Income,Rent,Rent Sub,10805,Entity_63,Rent Transaction,Eft,Sales,Johannesburg,2026-02,10805,0
301309,2026-01-18,Card,Income,Rent,Rent Sub,19040,Entity_837,Rent Transaction,Eft,Admin,Pretoria,2026-01,19040,0
301310,2026-02-24,Card,Expense,Marketing,Marketing Sub,-11726,Entity_20,Marketing Transaction,Cash,Admin,Cape Town,2026-02,0,11726
301311,2026-03-08,Business,Expense,Sales,Sales Sub,-12373,Entity_468,Sales Transaction,Eft,Admin,Pretoria,2026-03,0,12373
301312,2026-02-11,Card,Income,Software,Software Sub,19182,Entity_76,Software Transaction,Cash,Admin,Johannesburg,2026-02,19182,0
301313,2026-03-20,Card,Income,Marketing,Marketing Sub,14656,Entity_536,Marketing Transaction,Cash,Admin,Johannesburg,2026-03,14656,0
301314,2026-02-04,Business,Expense,Software,Software Sub,-294,Entity_302,Software Transaction,Card,Operations,Cape Town,2026-02,0,294
301315,2026-03-20,Card,Income,Travel,Travel Sub,18979,Entity_470,Travel Transaction,Card,Operations,Durban,2026-03,18979,0
301316,2026-01-11,Card,Income,Marketing,Marketing Sub,2466,Entity_856,Marketing Transaction,Card,Sales,Johannesburg,2026-01,2466,0
301317,2026-01-28,Card,Expense,Travel,Travel Sub,-17511,Entity_222,Travel Transaction,Card,Sales,Pretoria,2026-01,0,17511
301318,2026-01-12,Card,Income,Consulting,Consulting Sub,14731,Entity_733,Consulting Transaction,Cash,Operations,Johannesburg,2026-01,14731,0
301319,2026-03-01,Card,Income,Consulting,Consulting Sub,19407,Entity_205,Consulting Transaction,Card,Admin,Cape Town,2026-03,19407,0
